"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-1,1,0.91112820525148,0.830263181314729,1,0.830263181314729,1,0.91112820525148,1,0.830263181314729,1,0.91112820525148,0.91112820525148,-0.830263181314729,-0.91112820525148,-0.91112820525148,-0.91112820525148,-0.91112820525148,-0.0636467650535565,-0.330065914683526,-1,-0.00981975041976979
"ZEB1",-0.91112820525148,0.91112820525148,1,0.741390873836182,0.91112820525148,0.741390873836182,0.91112820525148,1,0.91112820525148,0.741390873836182,0.91112820525148,1,1,-0.741390873836182,-1,-1,-1,-1,-0.15251832480378,-0.241194467090924,-0.91112820525148,-0.0138230040650194
"ZEB2",-0.91112820525148,0.91112820525148,1,0.741390873836182,0.91112820525148,0.741390873836182,0.91112820525148,1,0.91112820525148,0.741390873836182,0.91112820525148,1,1,-0.741390873836182,-1,-1,-1,-1,-0.15251832480378,-0.241194467090924,-0.91112820525148,-0.0138230040650194
"miR101",0.830263181314729,-0.830263181314729,-0.741390873836182,-1,-0.830263181314729,-1,-0.830263181314729,-0.741390873836182,-0.830263181314729,-1,-0.830263181314729,-0.741390873836182,-0.741390873836182,1,0.741390873836182,0.741390873836182,0.741390873836182,0.741390873836182,0.0416267123288684,0.499805577185383,0.830263181314729,-0.000181653890563454
"miR141",0.91112820525148,-0.91112820525148,-1,-0.741390873836182,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-1,0.741390873836182,1,1,1,1,0.15251832480378,0.241194467090924,0.91112820525148,0.0138230040650194
"miR200a",0.91112820525148,-0.91112820525148,-1,-0.741390873836182,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-1,0.741390873836182,1,1,1,1,0.15251832480378,0.241194467090924,0.91112820525148,0.0138230040650194
"miR200b",0.91112820525148,-0.91112820525148,-1,-0.741390873836182,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-1,0.741390873836182,1,1,1,1,0.15251832480378,0.241194467090924,0.91112820525148,0.0138230040650194
"miR200c",0.91112820525148,-0.91112820525148,-1,-0.741390873836182,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-0.91112820525148,-0.741390873836182,-0.91112820525148,-1,-1,0.741390873836182,1,1,1,1,0.15251832480378,0.241194467090924,0.91112820525148,0.0138230040650194
"miR205",0.0636467650535565,-0.0636467650535565,-0.15251832480378,-0.0416267123288684,-0.0636467650535565,-0.0416267123288684,-0.0636467650535565,-0.15251832480378,-0.0636467650535565,-0.0416267123288684,-0.0636467650535565,-0.15251832480378,-0.15251832480378,0.0416267123288684,0.15251832480378,0.15251832480378,0.15251832480378,0.15251832480378,1,0.00260240556649616,0.0636467650535565,-0.0013944042378844
"miR30c",0.330065914683526,-0.330065914683526,-0.241194467090924,-0.499805577185383,-0.330065914683526,-0.499805577185383,-0.330065914683526,-0.241194467090924,-0.330065914683526,-0.499805577185383,-0.330065914683526,-0.241194467090924,-0.241194467090924,0.499805577185383,0.241194467090924,0.241194467090924,0.241194467090924,0.241194467090924,0.00260240556649616,1,0.330065914683526,0.000399482447687856
"miR34a",1,-1,-0.91112820525148,-0.830263181314729,-1,-0.830263181314729,-1,-0.91112820525148,-1,-0.830263181314729,-1,-0.91112820525148,-0.91112820525148,0.830263181314729,0.91112820525148,0.91112820525148,0.91112820525148,0.91112820525148,0.0636467650535565,0.330065914683526,1,0.00981975041976979
"miR9",0.00981975041976979,-0.00981975041976979,-0.0138230040650194,0.000181653890563454,-0.00981975041976979,0.000181653890563454,-0.00981975041976979,-0.0138230040650194,-0.00981975041976979,0.000181653890563454,-0.00981975041976979,-0.0138230040650194,-0.0138230040650194,-0.000181653890563454,0.0138230040650194,0.0138230040650194,0.0138230040650194,0.0138230040650194,-0.0013944042378844,0.000399482447687856,0.00981975041976979,1
