"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-0.941918090745355,0.962947899911703,0.946525107854907,0.941918090745355,0.962148322906235,0.941918090745355,0.941918090745355,0.946525107854907,0.941918090745355,0.941918090745355,1,0.941918090745355,0.946525107854907,-0.941918090745355,-0.941918090745355,-0.946525107854907,-0.941918090745355,-0.946525107854907,-0.150001470129263,-0.201662069358056,-0.941918090745355,-0.0128289166835677
"ZEB1",-1,0.941717863577032,0.888443050961594,1,0.94171899460748,1,1,0.888443050961594,1,1,0.941918090745355,1,0.888443050961594,-1,-1,-0.888443050961594,-1,-0.888443050961594,-0.0919205483328806,-0.143581548729909,-1,-0.00641866141892067
"ZEB2",-0.888443050961594,0.946725074822542,1,0.888443050961594,0.946725469361108,0.888443050961594,0.888443050961594,1,0.888443050961594,0.888443050961594,0.946525107854907,0.888443050961594,1,-0.888443050961594,-0.888443050961594,-1,-0.888443050961594,-1,-0.203479067968565,-0.255145658841408,-0.888443050961594,-0.0154295340381581
"miR101",1,-0.941717863577032,-0.888443050961594,-1,-0.941718994607479,-1,-1,-0.888443050961594,-1,-1,-0.941918090745355,-1,-0.888443050961594,1,1,0.888443050961594,1,0.888443050961594,0.0919205483328806,0.143581548729909,1,0.00641866141892068
"miR141",1,-0.941717863577032,-0.888443050961594,-1,-0.941718994607479,-1,-1,-0.888443050961594,-1,-1,-0.941918090745355,-1,-0.888443050961594,1,1,0.888443050961594,1,0.888443050961594,0.0919205483328806,0.143581548729909,1,0.00641866141892068
"miR200a",0.888443050961594,-0.946725074822542,-1,-0.888443050961594,-0.946725469361108,-0.888443050961594,-0.888443050961594,-1,-0.888443050961594,-0.888443050961594,-0.946525107854907,-0.888443050961594,-1,0.888443050961594,0.888443050961594,1,0.888443050961594,1,0.203479067968565,0.255145658841408,0.888443050961594,0.0154295340381581
"miR200b",1,-0.941717863577032,-0.888443050961594,-1,-0.941718994607479,-1,-1,-0.888443050961594,-1,-1,-0.941918090745355,-1,-0.888443050961594,1,1,0.888443050961594,1,0.888443050961594,0.0919205483328806,0.143581548729909,1,0.00641866141892068
"miR200c",0.888443050961594,-0.946725074822542,-1,-0.888443050961594,-0.946725469361108,-0.888443050961594,-0.888443050961594,-1,-0.888443050961594,-0.888443050961594,-0.946525107854907,-0.888443050961594,-1,0.888443050961594,0.888443050961594,1,0.888443050961594,1,0.203479067968565,0.255145658841408,0.888443050961594,0.0154295340381581
"miR205",0.0919205483328806,-0.150203139101789,-0.203479067968565,-0.0919205483328806,-0.150206074747439,-0.0919205483328806,-0.0919205483328806,-0.203479067968565,-0.0919205483328806,-0.0919205483328806,-0.150001470129263,-0.0919205483328806,-0.203479067968565,0.0919205483328806,0.0919205483328806,0.203479067968565,0.0919205483328806,0.203479067968565,1,0.00859099974841148,0.0919205483328806,-0.00119326886132877
"miR30c",0.143581548729909,-0.20186652898767,-0.255145658841408,-0.143581548729909,-0.201875091847515,-0.143581548729909,-0.143581548729909,-0.255145658841408,-0.143581548729909,-0.143581548729909,-0.201662069358056,-0.143581548729909,-0.255145658841408,0.143581548729909,0.143581548729909,0.255145658841408,0.143581548729909,0.255145658841408,0.00859099974841148,1,0.143581548729909,0.00282688409701247
"miR34a",1,-0.941717863577032,-0.888443050961594,-1,-0.941718994607479,-1,-1,-0.888443050961594,-1,-1,-0.941918090745355,-1,-0.888443050961594,1,1,0.888443050961594,1,0.888443050961594,0.0919205483328806,0.143581548729909,1,0.00641866141892068
"miR9",0.00641866141892068,-0.0114251107428596,-0.0154295340381581,-0.00641866141892067,-0.0106203411358437,-0.00641866141892067,-0.00641866141892067,-0.0154295340381581,-0.00641866141892067,-0.00641866141892067,-0.0128289166835677,-0.00641866141892067,-0.0154295340381581,0.00641866141892068,0.00641866141892068,0.0154295340381581,0.00641866141892068,0.0154295340381581,-0.00119326886132877,0.00282688409701247,0.00641866141892068,1
