"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-1,0.878088864128855,0.878088864128855,1,1,1,0.878088864128855,0.878088864128855,0.878088864128855,1,1,0.878088864128855,0.878088864128855,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-0.878088864128855,-0.0227588338063215,-0.39155731208167,-1,0.00734693380203597
"ZEB1",-0.878088864128855,1,1,0.878088864128855,0.878088864128855,0.878088864128855,1,1,1,0.878088864128855,0.878088864128855,1,1,-0.878088864128855,-1,-1,-1,-1,-0.0926773936546854,-0.269661409151056,-0.878088864128855,-0.0300487016440698
"ZEB2",-0.878088864128855,1,1,0.878088864128855,0.878088864128855,0.878088864128855,1,1,1,0.878088864128855,0.878088864128855,1,1,-0.878088864128855,-1,-1,-1,-1,-0.0926773936546854,-0.269661409151056,-0.878088864128855,-0.0300487016440698
"miR101",1,-0.878088864128855,-0.878088864128855,-1,-1,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-1,-1,-0.878088864128855,-0.878088864128855,1,0.878088864128855,0.878088864128855,0.878088864128855,0.878088864128855,0.0227588338063215,0.39155731208167,1,-0.00734693380203597
"miR141",0.878088864128855,-1,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-1,-1,-1,-0.878088864128855,-0.878088864128855,-1,-1,0.878088864128855,1,1,1,1,0.0926773936546854,0.269661409151056,0.878088864128855,0.0300487016440698
"miR200a",0.878088864128855,-1,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-1,-1,-1,-0.878088864128855,-0.878088864128855,-1,-1,0.878088864128855,1,1,1,1,0.0926773936546854,0.269661409151056,0.878088864128855,0.0300487016440698
"miR200b",0.878088864128855,-1,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-1,-1,-1,-0.878088864128855,-0.878088864128855,-1,-1,0.878088864128855,1,1,1,1,0.0926773936546854,0.269661409151056,0.878088864128855,0.0300487016440698
"miR200c",0.878088864128855,-1,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-1,-1,-1,-0.878088864128855,-0.878088864128855,-1,-1,0.878088864128855,1,1,1,1,0.0926773936546854,0.269661409151056,0.878088864128855,0.0300487016440698
"miR205",0.0227588338063215,-0.0926773936546854,-0.0926773936546854,-0.0227588338063215,-0.0227588338063215,-0.0227588338063215,-0.0926773936546854,-0.0926773936546854,-0.0926773936546854,-0.0227588338063215,-0.0227588338063215,-0.0926773936546854,-0.0926773936546854,0.0227588338063215,0.0926773936546854,0.0926773936546854,0.0926773936546854,0.0926773936546854,1,0.000136441527997503,0.0227588338063215,-0.00513662243252183
"miR30c",0.39155731208167,-0.269661409151056,-0.269661409151056,-0.39155731208167,-0.39155731208167,-0.39155731208167,-0.269661409151056,-0.269661409151056,-0.269661409151056,-0.39155731208167,-0.39155731208167,-0.269661409151056,-0.269661409151056,0.39155731208167,0.269661409151056,0.269661409151056,0.269661409151056,0.269661409151056,0.000136441527997503,1,0.39155731208167,-0.00955085929786368
"miR34a",1,-0.878088864128855,-0.878088864128855,-1,-1,-1,-0.878088864128855,-0.878088864128855,-0.878088864128855,-1,-1,-0.878088864128855,-0.878088864128855,1,0.878088864128855,0.878088864128855,0.878088864128855,0.878088864128855,0.0227588338063215,0.39155731208167,1,-0.00734693380203597
"miR9",-0.00734693380203597,-0.0300487016440698,-0.0300487016440698,0.00734693380203597,0.00734693380203597,0.00734693380203597,-0.0300487016440698,-0.0300487016440698,-0.0300487016440698,0.00734693380203597,0.00734693380203597,-0.0300487016440698,-0.0300487016440698,-0.00734693380203597,0.0300487016440698,0.0300487016440698,0.0300487016440698,0.0300487016440698,-0.00513662243252183,-0.00955085929786368,-0.00734693380203597,1
