"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-0.803049680045574,0.803049680045574,1,0.803049680045574,0.803049680045574,0.803049680045574,0.803049680045574,1,0.803049680045574,0.803049680045574,1,1,1,-0.803049680045574,-1,-1,-1,-1,-0.230552900533804,-0.149722847088077,-0.803049680045574,-0.0586022908669592
"ZEB1",-0.803049680045574,0.803049680045574,1,0.803049680045574,0.803049680045574,0.803049680045574,0.803049680045574,1,0.803049680045574,0.803049680045574,1,1,1,-0.803049680045574,-1,-1,-1,-1,-0.230552900533804,-0.149722847088077,-0.803049680045574,-0.0586022908669592
"ZEB2",-0.803049680045574,0.803049680045574,1,0.803049680045574,0.803049680045574,0.803049680045574,0.803049680045574,1,0.803049680045574,0.803049680045574,1,1,1,-0.803049680045574,-1,-1,-1,-1,-0.230552900533804,-0.149722847088077,-0.803049680045574,-0.0586022908669592
"miR101",1,-1,-0.803049680045574,-1,-1,-1,-1,-0.803049680045574,-1,-1,-0.803049680045574,-0.803049680045574,-0.803049680045574,1,0.803049680045574,0.803049680045574,0.803049680045574,0.803049680045574,0.0336173778097212,0.236589574737101,1,0.0141999177549479
"miR141",0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-1,-1,-1,0.803049680045574,1,1,1,1,0.230552900533804,0.149722847088077,0.803049680045574,0.0586022908669592
"miR200a",0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-1,-1,-1,0.803049680045574,1,1,1,1,0.230552900533804,0.149722847088077,0.803049680045574,0.0586022908669592
"miR200b",0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-1,-1,-1,0.803049680045574,1,1,1,1,0.230552900533804,0.149722847088077,0.803049680045574,0.0586022908669592
"miR200c",0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-0.803049680045574,-0.803049680045574,-1,-0.803049680045574,-0.803049680045574,-1,-1,-1,0.803049680045574,1,1,1,1,0.230552900533804,0.149722847088077,0.803049680045574,0.0586022908669592
"miR205",0.0336173778097212,-0.0336173778097212,-0.230552900533804,-0.0336173778097212,-0.0336173778097212,-0.0336173778097212,-0.0336173778097212,-0.230552900533804,-0.0336173778097212,-0.0336173778097212,-0.230552900533804,-0.230552900533804,-0.230552900533804,0.0336173778097212,0.230552900533804,0.230552900533804,0.230552900533804,0.230552900533804,1,-0.00320262774519951,0.0336173778097212,-0.00184896565324744
"miR30c",0.236589574737101,-0.236589574737101,-0.149722847088077,-0.236589574737101,-0.236589574737101,-0.236589574737101,-0.236589574737101,-0.149722847088077,-0.236589574737101,-0.236589574737101,-0.149722847088077,-0.149722847088077,-0.149722847088077,0.236589574737101,0.149722847088077,0.149722847088077,0.149722847088077,0.149722847088077,-0.00320262774519951,1,0.236589574737101,-0.000200165617491749
"miR34a",1,-1,-0.803049680045574,-1,-1,-1,-1,-0.803049680045574,-1,-1,-0.803049680045574,-0.803049680045574,-0.803049680045574,1,0.803049680045574,0.803049680045574,0.803049680045574,0.803049680045574,0.0336173778097212,0.236589574737101,1,0.0141999177549479
"miR9",0.0141999177549479,-0.0141999177549479,-0.0586022908669592,-0.0141999177549479,-0.0141999177549479,-0.0141999177549479,-0.0141999177549479,-0.0586022908669592,-0.0141999177549479,-0.0141999177549479,-0.0586022908669592,-0.0586022908669592,-0.0586022908669592,0.0141999177549479,0.0586022908669592,0.0586022908669592,0.0586022908669592,0.0586022908669592,-0.00184896565324744,-0.000200165617491749,0.0141999177549479,1
