"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"TWIST1",-1,-1,1,-0.2301804491692,1,1,-0.2301804491692,-0.616328673051422,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.2301804491692,-0.228924609745747,-1,0.00286648811634744
"TWIST2",-1,-1,1,-0.2301804491692,1,1,-0.2301804491692,-0.616328673051422,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.2301804491692,-0.228924609745747,-1,0.00286648811634744
"VIM",-1,-1,1,-0.2301804491692,1,1,-0.2301804491692,-0.616328673051422,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.2301804491692,-0.228924609745747,-1,0.00286648811634744
"ZEB1",-1,-1,1,-0.2301804491692,1,1,-0.2301804491692,-0.616328673051422,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.2301804491692,-0.228924609745747,-1,0.00286648811634744
"ZEB2",-1,-1,1,-0.2301804491692,1,1,-0.2301804491692,-0.616328673051422,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.2301804491692,-0.228924609745747,-1,0.00286648811634744
"miR101",1,1,-1,0.2301804491692,-1,-1,0.2301804491692,0.616328673051422,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.2301804491692,0.228924609745747,1,-0.00286648811634744
"miR141",1,1,-1,0.2301804491692,-1,-1,0.2301804491692,0.616328673051422,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.2301804491692,0.228924609745747,1,-0.00286648811634744
"miR200a",1,1,-1,0.2301804491692,-1,-1,0.2301804491692,0.616328673051422,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.2301804491692,0.228924609745747,1,-0.00286648811634744
"miR200b",1,1,-1,0.2301804491692,-1,-1,0.2301804491692,0.616328673051422,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.2301804491692,0.228924609745747,1,-0.00286648811634744
"miR200c",1,1,-1,0.2301804491692,-1,-1,0.2301804491692,0.616328673051422,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.2301804491692,0.228924609745747,1,-0.00286648811634744
"miR205",0.2301804491692,0.2301804491692,-0.2301804491692,1,-0.2301804491692,-0.2301804491692,1,0.61389574971592,-0.2301804491692,-0.2301804491692,-0.2301804491692,-0.2301804491692,-0.2301804491692,-0.2301804491692,-0.2301804491692,-0.2301804491692,-0.2301804491692,0.2301804491692,0.2301804491692,0.2301804491692,0.2301804491692,0.2301804491692,1,0.00959441506064198,0.2301804491692,0.00679418142430514
"miR30c",0.228924609745747,0.228924609745747,-0.228924609745747,0.00959441506064198,-0.228924609745747,-0.228924609745747,0.00959441506064198,0.121522917598725,-0.228924609745747,-0.228924609745747,-0.228924609745747,-0.228924609745747,-0.228924609745747,-0.228924609745747,-0.228924609745747,-0.228924609745747,-0.228924609745747,0.228924609745747,0.228924609745747,0.228924609745747,0.228924609745747,0.228924609745747,0.00959441506064198,1,0.228924609745747,0.00232162264791226
"miR34a",1,1,-1,0.2301804491692,-1,-1,0.2301804491692,0.616328673051422,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.2301804491692,0.228924609745747,1,-0.00286648811634744
"miR9",-0.00286648811634744,-0.00286648811634744,0.00286648811634744,0.00679418142430514,0.00286648811634744,0.00286648811634744,0.00679418142430514,0.00221826682300103,0.00286648811634744,0.00286648811634744,0.00286648811634744,0.00286648811634744,0.00286648811634744,0.00286648811634744,0.00286648811634744,0.00286648811634744,0.00286648811634744,-0.00286648811634744,-0.00286648811634744,-0.00286648811634744,-0.00286648811634744,-0.00286648811634744,0.00679418142430514,0.00232162264791226,-0.00286648811634744,1
