"Network","JSD","MinFrust","MeanFrust","MaxFrust","MinCoh","MeanCoh","MaxCoh","Gs","InflVal","InflVal2","Jmetric","posLoops","posWeighted","negWeighted","negLoops","Hybridness","posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency"
"miR145-OCT4_2-1",1,0.185185185185185,0.288888888888889,0.333333333333333,"0.401666666666667","0.551333333333333","0.725833333333333",0.173903178819191,36.1668884961299,-15.292562131257,-8.46995176856149,13,5.42619047619048,7,3.45,0.367843333333333,10,3.58333333333333,12,4.83333333333333,6
"miR145-ZEB_2-0",0.00338753710047853,0.192307692307692,0.273755656108597,0.346153846153846,"0.368333333333333","0.519362745098039","0.713333333333333",0.0858210879900728,36.9011752903493,-17.7636176625715,-14.68509621973,11,5.03333333333333,8,3.34285714285714,0.616073333333333,6,2.58333333333333,12,4.83333333333333,6
"miR145-ZEB_2-1",0.0188792108029448,0.185185185185185,0.278867102396514,0.333333333333333,"0.385833333333333","0.505343137254902","0.618333333333333",0.0612608422417494,27.2036014890561,-13.1978669680818,-14.6499005879504,11,5.03333333333333,9,3.84285714285714,0.620543333333333,10,3.58333333333333,12,4.83333333333333,6
"miR200-KEAP1_2-0",0.277633343356898,0.192307692307692,0.305361305361305,0.423076923076923,"0.148333333333333","0.423585858585859","0.6475",0.263996153889159,34.5749250319262,-15.720505426325,-14.3617890746575,10,5.08333333333333,6,3.03333333333333,0.59238,5,2.33333333333333,16,5.83333333333333,6
"miR200-KEAP1_2-1",1,0.185185185185185,0.303240740740741,0.407407407407407,"0.21","0.476276041666667","0.720833333333333",0.206739197485823,37.8808519587647,-17.308795118906,-14.6220644472326,12,5.39285714285714,8,3.48333333333333,0.51011,5,2.33333333333333,17,6.08333333333333,6
"miR200-ZEB_2-0",0.00195568005717499,0.192307692307692,0.280542986425339,0.384615384615385,"0.348333333333333","0.512377450980392","0.729166666666667",0.302111635685327,40.4764204728483,-19.5189277835965,-14.7257778768814,10,4.78333333333333,5,2.55952380952381,0.605063333333333,5,2.25,10,4.16666666666667,4
"miR200-ZEB_2-1",0.00737243025766665,0.185185185185185,0.291938997821351,0.407407407407407,"0.23","0.499338235294118","0.738333333333333",0.177546558048607,28.3377280630778,-14.2918570184543,-14.8335268993975,13,5.56666666666667,7,3.30952380952381,0.586636666666667,11,3.91666666666667,11,4.5,4
"miR34-SNAIL_2-0",0.245799497967484,0.192307692307692,0.283653846153846,0.346153846153846,"0.301666666666667","0.50234375","0.7275",0.0814542043729824,33.9929128961797,-15.6697653126765,-13.8086076645918,9,4.45,8,3.34285714285714,0.727936666666667,5,2.25,16,5.83333333333333,6
"miR34-SNAIL_2-1",0.45414779023402,0.222222222222222,0.311728395061728,0.37037037037037,"0.303333333333333","0.517916666666667","0.821666666666667",0.0734778854407337,31.5204555141107,-14.8093054080707,-13.1080193596384,9,4.45,11,4.42619047619048,0.90168,5,2.25,17,6.16666666666667,6
"NRF2-SNAIL_2-0",0.216663848158791,0.192307692307692,0.256410256410256,0.346153846153846,"0.350833333333333","0.530555555555556","0.699166666666667",0.269448821298603,34.904886047877,-16.1258411437212,-15.3907615363893,10,5.08333333333333,4,2.58333333333333,0.409793333333333,5,2.33333333333333,18,6.13333333333333,5
"NRF2-SNAIL_2-1",0.387778246965067,0.185185185185185,0.275132275132275,0.37037037037037,"0.339166666666667","0.520119047619048","0.6875",0.286321360201329,39.9172847992423,-18.6812366257076,-16.1281942032677,14,5.84285714285714,6,3.03333333333333,0.265293333333333,7,2.83333333333333,15,5.58333333333333,6
"OCT4-miR145_2-0",0.186383248336864,0.192307692307692,0.236263736263736,0.269230769230769,"0.564166666666667","0.65297619047619","0.7675",0.234842117651898,40.7010171098909,-18.5703877895102,-14.8117166231766,11,5.03333333333333,8,3.34285714285714,0.48864,6,2.58333333333333,12,4.83333333333333,6
"OCT4-miR145_2-1",0.188623828285412,0.222222222222222,0.264550264550265,0.296296296296296,"0.5775","0.649761904761905","0.771666666666667",0.224541117905649,37.27570842079,-17.0520655270345,-14.800426235313,11,5.03333333333333,9,3.84285714285714,0.48442,10,3.58333333333333,12,4.83333333333333,6
"OCT4-miR200_1-0",0.133943491758644,0.153846153846154,0.256410256410256,0.346153846153846,"0.435","0.590347222222222","0.718333333333333",0.333425832673543,44.0563902461755,-21.1398588344477,-14.762791425962,12,5.53333333333333,6,2.95,0.558483333333333,6,2.58333333333333,8,3.83333333333333,4
"OCT4-miR200_1-2",0.301840310338663,0.148148148148148,0.272331154684096,0.333333333333333,"0.430833333333333","0.516544117647059","0.695",0.343104983773673,44.6837801852714,-21.4632364130711,-14.5716734858654,14,5.92619047619048,6,2.95,0.42541,14,4.58333333333333,8,3.83333333333333,4
"OCT4-miR200_2-0",0.133518859787238,0.153846153846154,0.256410256410256,0.346153846153846,"0.433333333333333","0.588541666666667","0.709166666666667",0.333425832673543,44.0563902461755,-21.1398588344477,-14.7516303151697,12,5.53333333333333,6,2.95,0.560813333333333,6,2.58333333333333,8,3.83333333333333,4
"OCT4-miR200_2-1",3.3561519133865e-05,0.185185185185185,0.285403050108932,0.37037037037037,"0.310833333333333","0.506151960784314","0.725",0.198308931671912,37.1338501404161,-17.2569040164461,-14.718293325769,12,5.53333333333333,8,3.34285714285714,0.586736666666667,6,2.58333333333333,16,5.83333333333333,6
"OVOL2-miR200_2-0",0.0846132984504115,0.153846153846154,0.254437869822485,0.346153846153846,"0.443333333333333","0.587275641025641","0.720833333333333",0.227925651304731,44.9265126366218,-20.8344569325426,-14.6087989749161,12,5.53333333333333,6,2.84285714285714,0.57688,6,2.58333333333333,12,4.5,4
"OVOL2-miR200_2-1",0.215502140949964,0.148148148148148,0.261437908496732,0.333333333333333,"0.435","0.534656862745098","0.696666666666667",0.206142073803638,44.9508775069199,-20.7161393156683,-14.4076931538402,14,6.03333333333333,6,2.84285714285714,0.414076666666667,10,3.91666666666667,12,4.5,4
"OVOL2-OVOL2_2-0",4.36824386998413e-05,0.153846153846154,0.257918552036199,0.346153846153846,"0.305","0.504313725490196","0.729166666666667",0.190234127924365,43.6920978462634,-19.7229065177474,-14.7041932725482,12,5.53333333333333,7,2.34285714285714,0.587433333333333,6,2.58333333333333,15,4.83333333333333,5
"OVOL2-OVOL2_2-1",0.254667230940051,0.148148148148148,0.273420479302832,0.37037037037037,"0.238333333333333","0.42344362745098","0.65",0.186110211348601,43.899282939547,-19.7180408483849,-15.5460407534366,13,6.53333333333333,7,2.34285714285714,0.559766666666666,7,3.58333333333333,15,4.83333333333333,5
"OVOL2-ZEB_2-0",0.000176537758606404,0.192307692307692,0.296380090497738,0.384615384615385,"0.311666666666667","0.497328431372549","0.711666666666667",0.228290489084396,38.4167238859,-18.2810276294783,-14.6896259182942,11,5.03333333333333,8,3.34285714285714,0.596416666666667,6,2.58333333333333,14,5.16666666666667,6
"OVOL2-ZEB_2-1",0.024479128847584,0.222222222222222,0.306878306878307,0.407407407407407,"0.269166666666667","0.504017857142857","0.624166666666667",0.169785881754496,28.8555788577321,-13.870884163307,-14.7357423959994,11,5.03333333333333,9,3.84285714285714,0.538293333333333,8,3.25,14,5.16666666666667,6
"SNAIL-miR34_2-0",0.155362275421011,0.192307692307692,0.257692307692308,0.346153846153846,"0.4175","0.590291666666667","0.815",0.203444945076174,37.8577830564334,-17.4957822201347,-13.7751937325852,11,5.03333333333333,8,3.34285714285714,0.475326666666667,5,2.25,16,5.83333333333333,6
"SNAIL-miR34_2-1",0.200742378403066,0.222222222222222,0.274691358024691,0.333333333333333,"0.411666666666667","0.545381944444444","0.816666666666667",0.180168152911112,34.5773856788513,-15.9911315732699,-13.9264990722415,11,5.03333333333333,9,3.84285714285714,0.48412,5,2.25,17,6.16666666666667,6
"SNAIL-SNAIL_2-0",3.12271979135351e-05,0.153846153846154,0.257918552036199,0.346153846153846,"0.301666666666667","0.506495098039216","0.739166666666667",0.292903844639497,50.9534803676561,-24.241835803102,-14.7019369984428,12,5.53333333333333,7,2.34285714285714,0.589176666666667,6,2.58333333333333,15,4.83333333333333,5
"SNAIL-SNAIL_2-1",0.136182622567339,0.148148148148148,0.266666666666667,0.37037037037037,"0.260833333333333","0.465566666666667","0.696666666666667",0.306973676415926,52.8279567942655,-25.2201217027579,-15.2413027037985,13,6.53333333333333,7,2.34285714285714,0.497376666666667,7,3.58333333333333,15,4.83333333333333,5
"SNAIL-ZEB_1-0",0.00186790115724331,0.192307692307692,0.273755656108597,0.346153846153846,"0.365833333333333","0.516127450980392","0.729166666666667",0.188012780304648,35.358824328563,-15.9929049159133,-14.7082548689055,10,5,5,2.78333333333333,0.618436666666667,6,2.25,18,6.13333333333333,6
"SNAIL-ZEB_1-2",0.00443851178614582,0.185185185185185,0.278867102396514,0.333333333333333,"0.375","0.525147058823529","0.741666666666667",0.149912104045953,28.9044745890002,-12.9780139972825,-14.7761948570653,13,5.55952380952381,7,3.31666666666667,0.63377,4,1.75,18,6.66666666666667,6
"SNAIL_miR200_2-0",0.176585454653617,0.192307692307692,0.27972027972028,0.346153846153846,"0.425833333333333","0.587878787878788","0.800833333333333",0.188393553802224,36.4027493701152,-16.9332336416176,-14.8599223871398,10,5.03333333333333,7,3.14285714285714,0.65657,5,2.06666666666667,16,5.83333333333333,6
"SNAIL_miR200_2-1",0.309986260916277,0.185185185185185,0.289351851851852,0.333333333333333,"0.445833333333333","0.510026041666667","0.796666666666667",0.157205276869315,30.7762482447012,-14.1612875045249,-14.6841143236298,11,5.23333333333333,9,3.64285714285714,0.544426666666667,3,1.66666666666667,19,6.75,7
"wild",0,0.185185185185185,0.285403050108932,0.37037037037037,"0.315833333333333","0.507990196078431","0.724166666666667",0.198308931671912,37.1338501404161,-17.2569040164461,-14.6996464679032,12,5.53333333333333,8,3.34285714285714,0.58919,6,2.58333333333333,16,5.83333333333333,6
"ZEB-Ecad_2-0",0.240613779207998,0.192307692307692,0.295755968169761,0.384615384615385,"0.256666666666667","0.454022988505747","0.6575",0.268618129164558,28.7056432158115,-13.6953071851547,-15.7084477859339,11,5.03333333333333,6,2.89285714285714,0.624036666666667,6,2.58333333333333,15,5.58333333333333,6
"ZEB-Ecad_2-1",1,0.185185185185185,0.283950617283951,0.37037037037037,"0.400833333333333","0.542222222222222","0.755833333333333",0.132044511850817,28.3991554477894,-13.9535233895064,-17.0037038895544,13,5.48333333333333,7,3.39285714285714,0.675903333333333,7,2.83333333333333,15,5.58333333333333,6
"ZEB-GRHL2_2-0",0.233575032390858,0.192307692307692,0.306451612903226,0.423076923076923,"0.174166666666667","0.422903225806452","0.646666666666667",0.165039553140103,25.7677036478132,-12.7686356745654,-15.476436961662,11,5.03333333333333,8,3.34285714285714,0.63932,6,2.58333333333333,16,5.83333333333333,6
"ZEB-GRHL2_2-1",1,0.222222222222222,0.306878306878307,0.407407407407407,"0.274166666666667","0.502589285714286","0.628333333333333",0.0449681393096998,25.3483701831785,-13.1433988039024,-16.6591900675683,11,5.03333333333333,9,3.84285714285714,0.71411,6,2.58333333333333,16,5.83333333333333,6
"ZEB-miR145_2-0",0.0114911837293709,0.192307692307692,0.273755656108597,0.346153846153846,"0.346666666666667","0.515612745098039","0.6875",0.208515075506384,28.2397712158958,-12.9035002870386,-14.6585233828565,11,5.03333333333333,6,2.95,0.62367,6,2.58333333333333,12,4.83333333333333,6
"ZEB-miR145_2-1",0.0367528873183904,0.185185185185185,0.278867102396514,0.333333333333333,"0.393333333333333","0.512303921568627","0.681666666666667",0.154142335849952,25.4861826217436,-11.996226857941,-14.6386198910357,13,5.42619047619048,7,3.45,0.643723333333333,10,3.58333333333333,12,4.83333333333333,6
"ZEB-miR200_2-0",0.227475457809262,0.192307692307692,0.261538461538462,0.346153846153846,"0.449166666666667","0.595666666666667","0.804166666666667",0.120348789360363,34.9377989209375,-16.6345434799562,-15.0348326360723,10,4.83333333333333,8,3.34285714285714,0.640956666666667,5,2.25,10,4.16666666666667,4
"ZEB-miR200_2-1",0.26707844249411,0.185185185185185,0.265993265993266,0.333333333333333,"0.405","0.563484848484848","0.810833333333333",0.103446864272168,27.6511033788263,-13.3536111597936,-15.0770738841586,10,4.83333333333333,10,4.04285714285714,0.68034,11,3.91666666666667,11,4.5,4
"ZEB-miR34_2-0",0.143885311606282,0.192307692307692,0.266483516483516,0.346153846153846,"0.348333333333333","0.536755952380952","0.814166666666667",0.14668283647501,33.133385076728,-15.8121883414523,-16.0188297291134,10,4.95,8,3.34285714285714,0.625653333333333,4,1.91666666666667,16,5.83333333333333,6
"ZEB-miR34_2-1",0.22981336803176,0.185185185185185,0.275462962962963,0.333333333333333,"0.369166666666667","0.515078125","0.813333333333333",0.105211523029332,32.675591226677,-16.1423162431795,-16.2691458575684,10,4.95,10,3.92619047619048,0.71391,4,1.91666666666667,18,6.5,6
"ZEB-OVOL2_2-0",0.5,Inf,NA,-Inf,NA,NA,NA,0.262427040036763,41.8349839447307,-19.8408521219172,-15.6935306684318,11,5.03333333333333,6,2.84285714285714,0.587736666666666,6,2.58333333333333,14,5.16666666666667,6
"ZEB-OVOL2_2-1",1,0.185185185185185,0.298474945533769,0.37037037037037,"0.328333333333333","0.489338235294118","0.711666666666667",0.148908363583636,32.065691966066,-15.7381573264224,-16.6454323540483,13,5.53333333333333,7,3.34285714285714,0.53023,8,3.25,14,5.16666666666667,6
"ZEB-ZEB_1-0",3.6217906605669e-05,0.192307692307692,0.296380090497738,0.384615384615385,"0.308333333333333","0.505392156862745","0.728333333333333",0.106356857080771,19.7375416330908,-9.23399351709287,-14.7104240148032,11,4.53333333333333,8,3.34285714285714,0.588496666666667,5,1.58333333333333,16,5.83333333333333,6
"ZEB-ZEB_1-2",0.0247268293328128,0.222222222222222,0.306878306878307,0.407407407407407,"0.270833333333333","0.507083333333333","0.643333333333333",0.0516871163784871,9.31250203173123,-4.37562024135529,-14.80195480127,11,4.53333333333333,9,4.34285714285714,0.527243333333333,5,1.58333333333333,17,6.83333333333333,7
