"","ZEB1","miR200","CDC42","PAK1","cfos","MEK","ERK","EGR1","PI3K","DELTA","TWIST1","SRC","GLI","FOXC2","IKK","AKT","SNAI2","SNAI1","ILK","TrCP","SUFU","FUS","HEY1","SMAD","Csn","SHH","Patched","SMO","RKIP","NFB","Csl","NOTCHic","NOTCH","cateninmemb","Ecadherin","Jagged","AXIN2","CD44","TCFLEF","cateninnuc","cMet","Wnt","Destcompl","Frizzled","SOSGRB2","STAT","LIV1","RAS","RAF","DSH","TGFR","TGF","GSK3","ZEB2","KLF4"
"KLF4",0.0448452012383901,0.0304884004884005,0.0210909090909091,0.00909090909090909,-0.187272727272727,-0.185938585368543,-0.193155080213904,-0.16,-0.286282051282051,-0.286282051282051,-0.173468409586057,-0.215686274509804,-0.184411214365458,-0.150527099997759,-0.283809523809524,-0.291216931216931,0.204514485743038,0.049830315355959,-0.036,0.1,-0.2,0.233333333333333,0.0197249809014515,0.0417971014492754,0.2,0.232258064516129,0.233333333333333,0.233333333333333,-0.0737579880437023,0.26,0.0527272727272727,0.0316746411483254,0.0244581463029645,-0.0823679008435106,-0.00356092301007744,0.206914724455954,0.0906812723850434,0.183451694125577,0.179772764359691,0.180644495368408,0.194756041951664,0.194756041951664,0.213209145464114,0.215686274509804,0.0981703830760434,0.233333333333333,0.233333333333333,0.274517345399698,0.286282051282051,0.233333333333333,-0.0250909090909091,-0.0246031042128603,0.23055936716442,0.0212899896800826,-0.0037037037037037
"HEY1",0.0448452012383901,0.0304884004884005,0.0210909090909091,0.00909090909090909,-0.187272727272727,-0.185938585368543,-0.193155080213904,-0.16,-0.286282051282051,-0.286282051282051,-0.173468409586057,-0.215686274509804,-0.184411214365458,-0.150527099997759,-0.283809523809524,-0.291216931216931,0.204514485743038,0.049830315355959,-0.036,0.1,-0.2,0.233333333333333,0.0197249809014515,0.0417971014492754,0.2,0.232258064516129,0.233333333333333,0.233333333333333,-0.0737579880437023,0.26,0.0527272727272727,0.0316746411483254,0.0244581463029645,-0.0823679008435106,-0.00356092301007744,0.206914724455954,0.0906812723850434,0.183451694125577,0.179772764359691,0.180644495368408,0.194756041951664,0.194756041951664,0.213209145464114,0.215686274509804,0.0981703830760434,0.233333333333333,0.233333333333333,0.274517345399698,0.286282051282051,0.233333333333333,-0.0250909090909091,-0.0246031042128603,0.23055936716442,0.0212899896800826,-0.0037037037037037
"FOXC2",0.0448452012383901,0.0304884004884005,0.0210909090909091,0.00909090909090909,-0.187272727272727,-0.185938585368543,-0.193155080213904,-0.16,-0.286282051282051,-0.286282051282051,-0.173468409586057,-0.215686274509804,-0.184411214365458,-0.150527099997759,-0.283809523809524,-0.291216931216931,0.204514485743038,0.049830315355959,-0.036,0.1,-0.2,0.233333333333333,0.0197249809014515,0.0417971014492754,0.2,0.232258064516129,0.233333333333333,0.233333333333333,-0.0737579880437023,0.26,0.0527272727272727,0.0316746411483254,0.0244581463029645,-0.0823679008435106,-0.00356092301007744,0.206914724455954,0.0906812723850434,0.183451694125577,0.179772764359691,0.180644495368408,0.194756041951664,0.194756041951664,0.213209145464114,0.215686274509804,0.0981703830760434,0.233333333333333,0.233333333333333,0.274517345399698,0.286282051282051,0.233333333333333,-0.0250909090909091,-0.0246031042128603,0.23055936716442,0.0212899896800826,-0.0037037037037037
"TGF",0.036029401567159,0.0796991801302146,-0.211111111111111,-0.2,0.019047619047619,0.00267335004177109,0.0137844611528822,0.0333333333333333,-0.0410714285714286,-0.0410714285714286,-0.0285185185185185,0,-0.00382749326145553,-0.0656366459627329,-0.05,-0.0236842105263158,-0.0277477908115687,-0.0245168467895741,0.0790909090909091,0,0,-0.02,-0.0560928433268859,-0.0726392961876833,0.1,-0.0617025862068965,-0.0648275862068965,-0.02,-0.0822510822510822,0.05,-0.08,-0.08,-0.0972413793103448,-0.0091079498639235,-4.59192056710953e-05,-0.036426116838488,0.00811287477954145,0.0181132075471698,0.0167974180734856,0.0120127290782703,0.02,0.00571428571428572,0.0631052018367019,-0.0142857142857143,0.025,0,0,0.0446428571428571,0.0410714285714286,0,0.201587301587302,0.0819444444444444,0.0605162612990402,0.0240306959757761,-0.00142384947876939
"SHH",-0.225,-0.15,-0.0333333333333333,0,-0.1,0.02,0,0,0.25,0.25,0,0.1,0,0.1,0.1,0.15,-0.23455938697318,-0.0833333333333333,0.0666666666666667,0,-0.2,0.2,-0.0666666666666667,-0.0666666666666667,0,-0.0533333333333333,0.0666666666666667,0.1,0.08,0,-0.1,0,0,0.127885304659498,0.0588888888888889,-0.134285714285714,-0.019047619047619,-0.1,-0.0933333333333333,-0.0877777777777778,-0.1,0,-0.208051948051948,0,-0.1,-0.1,0,-0.257692307692308,-0.25,0,0.0333333333333333,0.0333333333333333,-0.207692307692308,0.025,0
"cMet",0.0587301587301587,0.0619610507246377,0.0216666666666667,0.0466666666666667,0.01,-0.0127272727272727,-2.77555756156289e-18,0.05,-0.0647619047619048,-0.0647619047619048,-0.0355080874181998,-0.05,0.0251515151515152,-0.0674525316455696,-0.14,-0.1525,-0.254844749735261,0.0415700267618198,-0.121995464852608,0.2,-0.1,0.2,0.113691090471276,0.131086373943517,0.1,0.133465909090909,0.149090909090909,0.14,-0.151111111111111,0.2,0.114285714285714,0.119548872180451,0.113165893457047,-0.00642576877452322,0.0275331878606258,0.135605553866423,-0.0357142857142857,-0.0270542635658915,-0.0255158020274299,-0.0238208867731926,-0.0433333333333333,-0.0433333333333333,0.0720114827257684,-0.05,0.0185714285714286,0,0.1,0.0836298292902067,0.0647619047619048,-0.1,-0.0272222222222222,-0.0314775413711584,-0.0123271889400922,0.026984126984127,-0.0619047619047619
"RKIP",-0.139994261119082,-0.123626752069051,-0.126666666666667,-0.2,-0.15,-0.138554658840792,-0.153448275862069,-0.1,-0.133116883116883,-0.133116883116883,-0.170086155674391,-0.133333333333333,-0.11025641025641,-0.0941939286766873,0.0464285714285714,0.0373376623376623,-0.285848341784694,-0.024930125001138,-0.00571245186136072,0,-0.1,0,-0.00886566008517228,0.0245243330494795,0,0.024983606557377,-0.016,-0.02,-0.0988795518207283,-0.0714285714285714,0.144444444444444,0.098989898989899,0.0874514374514374,0.0376879400408812,0.0521448653671743,0.0444296224432048,0.0823722456633849,0.104993252361673,0.0973009446693657,0.0955197741859052,0.128070175438597,0.133333333333333,0.239405239447695,0.133333333333333,0.0655238095238095,0.1,0,0.113458763458763,0.133116883116883,0.1,0.0980952380952381,0.0971606586559857,0.0765169424743893,0.0289421329507413,0.0309421329507413
"RAF",-0.139994261119082,-0.123626752069051,-0.126666666666667,-0.2,-0.15,-0.138554658840792,-0.153448275862069,-0.1,-0.133116883116883,-0.133116883116883,-0.170086155674391,-0.133333333333333,-0.11025641025641,-0.0941939286766873,0.0464285714285714,0.0373376623376623,-0.285848341784694,-0.024930125001138,-0.00571245186136072,0,-0.1,0,-0.00886566008517228,0.0245243330494795,0,0.024983606557377,-0.016,-0.02,-0.0988795518207283,-0.0714285714285714,0.144444444444444,0.098989898989899,0.0874514374514374,0.0376879400408812,0.0521448653671743,0.0444296224432048,0.0823722456633849,0.104993252361673,0.0973009446693657,0.0955197741859052,0.128070175438597,0.133333333333333,0.239405239447695,0.133333333333333,0.0655238095238095,0.1,0,0.113458763458763,0.133116883116883,0.1,0.0980952380952381,0.0971606586559857,0.0765169424743893,0.0289421329507413,0.0309421329507413
"SRC",-0.212309074573226,-0.188599033816425,-0.229166666666667,-0.266666666666667,-0.124242424242424,-0.103697350867162,-0.113131313131313,-0.133333333333333,0.0575219023779725,0.0575219023779725,-0.054251610458507,-0.1,-0.0552459016393443,0.0803267973856209,0.158974358974359,0.136752136752137,0.0195827233702253,-0.13121512807614,0.100657894736842,-0.1,0.1,-0.1,-0.100736511089043,-0.0943515884305358,-0.2,-0.0881917211328976,-0.0940740740740741,-0.12,0.194493320299772,-0.166666666666667,0.03,0.0061904761904762,0.0061904761904762,-0.0205530609190241,-0.0765877259994907,-0.0790184662432369,0.0510030175528072,0.0552459016393443,0.0491483406637345,0.052951472654786,0.07,0.07,0.0903376333811116,0.1,0.157142857142857,0,0,-0.0726734175294876,-0.0575219023779725,0.1,0.219642857142857,0.23237012987013,0.07004329004329,0.0304357592093441,0.148643410852713
"FUS",-0.224818897091955,-0.162369075967271,-0.025,-0.0333333333333333,0.0430769230769231,0.0365983441845511,0.0400466200466201,0.02,0.25304114490161,0.25304114490161,-0.000808153395156783,0.0933333333333333,-0.0180555555555556,0.0947640653357532,0.196857142857143,0.200703296703297,-0.225727378765947,-0.091321044546851,0.0719047619047619,-0.1,-0.0666666666666667,-0.0533333333333333,-0.0689122471731167,-0.0738402457757296,-0.15,-0.0482828282828283,-0.0533333333333333,-0.0533333333333333,0.0927720504009164,-0.192857142857143,0.00909090909090909,0.0140909090909091,0.0140909090909091,0.126355771655213,0.0560952379706002,-0.128172372027794,-0.0162204611979724,-0.08680690399137,-0.0853031445928738,-0.0844879272015694,-0.0877777777777778,0.0180555555555556,-0.198917992548955,0.0125,-0.057557354925776,-0.1,-0.1,-0.250857738788073,-0.25304114490161,0,0.0222972972972973,0.0244249568717654,-0.201769652888268,0.0331877577900246,0.0433060109289617
"Patched",-0.216666666666667,-0.157142857142857,-0.0333333333333333,-0.0333333333333333,0,0.0430769230769231,0.02,-0.1,0.257692307692308,0.257692307692308,0.0037037037037037,0.1,-0.0125,0.09,0.15,0.192857142857143,-0.23055938697318,-0.0865591397849462,0.0666666666666667,0,-0.2,0.1,-0.058974358974359,-0.0766666666666667,0,-0.0533333333333333,-0.0533333333333333,0.0666666666666667,0.08,-0.1,0,0,0.00909090909090909,0.127885304659498,0.0579180151024811,-0.130582010582011,-0.019047619047619,-0.0933333333333333,-0.0877777777777778,-0.08680690399137,-0.1,0,-0.202557442557443,0,-0.0666666666666667,-0.1,-0.1,-0.257692307692308,-0.257692307692308,0,0.0333333333333333,0.025,-0.207692307692308,0.0333333333333333,0.0333333333333333
"SMO",-0.221751412429379,-0.158408679927667,-0.0333333333333333,-0.0333333333333333,0.02,0.0400466200466201,0.0430769230769231,0,0.257692307692308,0.257692307692308,0.000762527233115468,0.1,-0.0180555555555556,0.093448275862069,0.192857142857143,0.196857142857143,-0.227702244116037,-0.091321044546851,0.0766666666666667,0,-0.1,0.0666666666666667,-0.0732600732600732,-0.0719047619047619,-0.1,-0.0533333333333333,-0.0533333333333333,-0.0533333333333333,0.0855555555555556,-0.15,0,0.00909090909090909,0.0140909090909091,0.12691443087309,0.058287018792518,-0.130582010582011,-0.0155993431855501,-0.0877777777777778,-0.08680690399137,-0.0853031445928738,-0.0933333333333333,0.0125,-0.200231861162094,0,-0.0614035087719298,-0.1,-0.1,-0.25304114490161,-0.257692307692308,0,0.025,0.0222972972972973,-0.204779686333084,0.0350282485875706,0.0416666666666667
"CD44",0.0476190476190476,0.0728985507246377,0.0466666666666667,0.0666666666666667,0.05,-2.77555756156289e-18,0.01,0,-0.0619047619047619,-0.0619047619047619,-0.0298901098901099,0,0.0433333333333333,-0.07125,-0.2,-0.14,-0.257764457764458,0.0263157894736842,-0.144444444444444,0.1,-0.1,0.1,0.139181286549708,0.121995464852608,0.2,0.149090909090909,0.14,0.2,-0.143703703703704,0.1,0.1,0.114285714285714,0.119548872180451,-0.0082051282051282,0.0364390402779286,0.13995337995338,-0.05,-0.0433333333333333,-0.0270542635658915,-0.0255158020274299,0.05,-0.05,0.0713358070500928,-0.1,0.0119047619047619,0.1,0.1,0.0647619047619048,0.0619047619047619,0,-0.0216666666666667,-0.0272222222222222,-0.0107142857142857,0.0380952380952381,-0.0904761904761905
"TCFLEF",-0.168080542264753,-0.130637006902067,-0.0762075134168157,-0.0692307692307692,-0.182090592334495,-0.176784469885515,-0.175423925667828,-0.194285714285714,-0.162768249167166,-0.162768249167166,-0.15161407546556,-0.0441666666666667,-0.0572290766919923,-0.185619799769706,-0.120925010473398,-0.119838053951658,-0.327854514153713,0.00181519317502581,-0.00376623376623376,0.114285714285714,-0.05,0.0566666666666667,0.0202321819392901,-0.00254351766780065,0.123376623376623,0.0638948102494511,0.0694162826420891,0.0661904761904762,-0.0153965192634431,0.127376623376623,-0.0658855412083533,-0.0560816196397258,-0.0497693272809218,-0.0901696961795754,-0.12670545537357,0.0568724934661098,0.0024043956043956,0.0513106756974682,-0.0439928752761859,-0.0421887515648457,0.0450213675213675,0.0516390145801911,0.0637755029497079,0.0507843137254902,0.0264480270228773,0.0541666666666667,0.0666666666666667,0.165790588194761,0.162768249167166,0.0607843137254902,0.0855533078093391,0.0882023144318557,0.0897290059371756,0.0469402799929116,-0.0530430353959766
"RAS",0.0701067746686303,0.0745846153846154,-0.02,0.02,-0.03,-0.0411455108359133,-0.0352631578947368,0.02,-0.0146153846153846,-0.0146153846153846,-0.101974904528096,0.05,0.00392156862745098,-0.0960317460317461,-0.1,-0.105555555555556,-0.218013700499215,-0.00668633235004915,-0.12987012987013,0.2,-0.1,0.2,0.128260869565217,0.146196660482375,0.1,0.149581920903955,0.154666666666667,0.166666666666667,-0.0904213836477988,0.133333333333333,0.05,0.0552631578947368,0.0420556107249255,0.0834815778162098,0.114891922513406,0.125543071161049,-0.0236627140974967,-0.00569461827284105,-0.00877154134976413,-0.0113211164205857,-0.0205882352941176,-0.0205882352941176,-0.0514195735125968,-0.05,-0.016017316017316,-0.1,0,-0.0719230769230769,0.0146153846153846,-0.1,0.00235294117647058,-0.0105183459522423,-0.0647803617571059,0.0521833578792342,0.0532142857142857
"PI3K",-0.146857766525472,-0.120862703239752,0.0676470588235294,0.05,-0.0333333333333333,-0.0342976534876246,-0.0392156862745098,-0.0333333333333333,-0.0931948051948052,-0.0931948051948052,0.0506895654436638,-0.0888888888888889,-0.0625343738387217,0.00221602787456446,0.182352941176471,0.169532428355958,0.0448338831449223,0.0220571658615137,0.061952781112445,-0.2,0.1,-0.1,-0.0698584064843776,-0.067552781112445,-0.233333333333333,-0.0602564102564103,-0.0602564102564103,-0.0833333333333333,-0.0157078215901745,-0.2,0,0,0.00645161290322581,-0.0972080457333358,-0.128545584575668,-0.0413157894736842,0.0543809523809524,0.0625343738387217,0.0619694020873092,0.0642374433244226,0.0671497584541063,0.0671497584541063,0.197043864328073,0.0888888888888889,0.0515384615384615,0.1,0.1,0.0849756271126134,0.0931948051948052,0.1,-0.0596470588235294,-0.0490779531324725,0.0729076479076479,0.0533347939691968,0.0592105263157895
"ILK",-0.146857766525472,-0.120862703239752,0.0676470588235294,0.05,-0.0333333333333333,-0.0342976534876246,-0.0392156862745098,-0.0333333333333333,-0.0931948051948052,-0.0931948051948052,0.0506895654436638,-0.0888888888888889,-0.0625343738387217,0.00221602787456446,0.182352941176471,0.169532428355958,0.0448338831449223,0.0220571658615137,0.061952781112445,-0.2,0.1,-0.1,-0.0698584064843776,-0.067552781112445,-0.233333333333333,-0.0602564102564103,-0.0602564102564103,-0.0833333333333333,-0.0157078215901745,-0.2,0,0,0.00645161290322581,-0.0972080457333358,-0.128545584575668,-0.0413157894736842,0.0543809523809524,0.0625343738387217,0.0619694020873092,0.0642374433244226,0.0671497584541063,0.0671497584541063,0.197043864328073,0.0888888888888889,0.0515384615384615,0.1,0.1,0.0849756271126134,0.0931948051948052,0.1,-0.0596470588235294,-0.0490779531324725,0.0729076479076479,0.0533347939691968,0.0592105263157895
"AXIN2",0.135127478997866,0.117374314118781,0.112515432098765,0.11375,-0.0291056910569106,-0.0267918012728307,-0.0281711116176582,-0.0266666666666667,-0.148640187394513,-0.148640187394513,-0.000584748684816298,-0.0910077519379845,-0.0886546831893399,-0.096016037046482,-0.17536231884058,-0.172028985507246,0.137424428250602,0.0898892753974349,-0.114170692431562,0.133333333333333,-0.15,0.157692307692308,0.115031287445081,0.114170692431562,0.166666666666667,0.15379301026842,0.154120879120879,0.157692307692308,-0.0956972507778959,0.171014492753623,-0.0133333333333333,-0.0151190476190476,-0.0157947232947233,-0.108078583504815,-0.0403496038000839,0.121902040380301,-0.0410331357744868,0.0883372417672024,0.0882200084729468,0.0881767745775728,0.08928361400695,0.08928361400695,0.114879697535313,0.0910077519379845,-0.0160649978041282,0.0933333333333333,0.1,0.147065384244906,0.148640187394513,0.0933333333333333,-0.112515432098765,-0.113505531108666,0.123687085606994,0.0550338518602775,0.0497196661232542
"AKT",-0.151652287073417,-0.120862703239752,0.0596470588235294,0.0676470588235294,-0.0392156862745098,-0.0330318307028144,-0.0342976534876246,-0.0333333333333333,-0.0849756271126134,-0.0849756271126134,0.0497721342510032,-0.0671497584541063,-0.0608583961850904,0.00146414817531634,0.169532428355958,0.0705425293660588,0.0449343856574851,0.0258165643577543,0.067552781112445,-0.233333333333333,0.1,-0.0833333333333333,-0.072114045582122,-0.0739500875097514,-0.2,-0.0655195681511471,-0.0602564102564103,-0.0602564102564103,-0.0150867035777522,-0.182352941176471,0,0.00645161290322581,0.0113296616837136,-0.0981254769259964,-0.127030433060517,-0.0439647960962008,0.0532979198899777,0.0619694020873092,0.0642374433244226,0.0651605202474996,0.0625343738387217,0.0625343738387217,0.197622855229644,0.0671497584541063,0.0493162393162393,0.0888888888888889,0.1,0.0828069524138182,0.0849756271126134,0.0888888888888889,-0.0490779531324725,-0.0463589198998441,0.0721011962947447,0.0567594515034434,0.0515182186234818
"Destcompl",0.219299737162827,0.167719479375721,0.147473610133709,0.148163265306122,-0.061025641025641,-0.0549178731623222,-0.0582934005884826,-0.061025641025641,-0.260812109566952,-0.260812109566952,-0.00241585631403035,-0.177636442704936,-0.175470715928177,-0.122209687613037,-0.301231044709306,-0.298546480950916,0.219471566040431,0.174886498978746,-0.163888888888889,0.266666666666667,-0.233333333333333,0.236781609195402,0.165330225330225,0.165409356725146,0.295238095238095,0.22789637911295,0.228476649905987,0.231067323481117,-0.188465192633253,0.303933747412008,-0.0316882099490795,-0.0338621229925578,-0.034062523794161,-0.21269655139878,-0.0575373387811209,0.240738009734353,0.0882200084729468,0.174402611859165,0.174265625557795,0.174877558245199,0.175148880515881,0.175656244685134,0.142193371399546,0.177636442704936,-0.0328106302740516,0.181746031746032,0.188888888888889,0.259085264982965,0.260812109566952,0.181746031746032,-0.14905255750213,-0.149348124004593,0.262142361543155,0.0570339045269665,0.052456595321018
"SMAD",-0.202699358460782,-0.204161863514496,-0.111602951039571,-0.0904761904761905,-0.155299539170507,-0.156507052587323,-0.162276283356553,-0.171428571428571,-0.057084935443014,-0.057084935443014,-0.0673769926654473,0.0541269841269841,0.0276521639830992,-0.0475327933989664,-0.0155929038281979,-0.00359290382819795,-0.190256730249006,-0.0539144806806097,-0.0173107258038765,0,0.0333333333333333,0.00416666666666667,0.0122502954933476,-0.0888797503865997,0.0111111111111111,-0.0133838943646761,-0.00409021406727829,0.00416666666666667,0.0532330211519826,0.0253968253968254,-0.0333333333333333,-0.0206896551724138,-0.0183087027914614,-0.00252156071660262,-0.0391111803923402,-0.0217525485267421,-0.0220406463511182,-0.0452571089041677,-0.0426790899082383,-0.0417672358048948,-0.0521661998132586,-0.0341269841269841,-0.0693698525792697,-0.0341269841269841,0.0402543626146111,-0.0485714285714286,-0.02,0.0600454617588035,0.057084935443014,-0.0285714285714286,0.118865520871973,0.116873488999463,-0.00371144310993935,0.066889479149159,0.0650185264855815
"NOTCH",-0.203220611916264,-0.21012987012987,-0.0666666666666667,-0.1,-0.14,-0.0709523809523809,-0.106666666666667,-0.2,0.147878787878788,0.147878787878788,0.050135593220339,0.16,0.201491841491841,-0.00061224489795918,0.144444444444444,0.155555555555556,-0.312608633196868,-0.0388461538461538,0.0595238095238095,0,0.1,-0.133333333333333,-0.152898550724638,-0.0661904761904762,-0.1,-0.150641025641026,-0.150641025641026,-0.158333333333333,0.0191865605658709,-0.133333333333333,-0.06,-0.0742857142857143,-0.15815668202765,-0.0297058026406895,-0.1107753254103,-0.184627224627225,-0.128625336927224,-0.201491841491841,-0.191601731601732,-0.177316017316017,-0.198461538461538,-0.198461538461538,-0.207226500198463,-0.16,-0.0157894736842105,-0.1,0,-0.175415019762846,-0.147878787878788,-0.1,0.0706666666666667,0.0900215053763441,-0.217981539533264,0.0710144927536232,0.0932367149758454
"NOTCHic",-0.221739130434783,-0.213020043540275,-0.0706666666666667,-0.0666666666666667,-0.106666666666667,-0.0680952380952381,-0.0709523809523809,-0.14,0.175415019762846,0.175415019762846,0.0394437693209679,0.198461538461538,0.193964959771411,0.00100065832784727,0.155555555555556,0.171834625322997,-0.304793001934343,-0.0351424501424501,0.0661904761904762,-0.1,0.133333333333333,-0.158333333333333,-0.154437012263099,-0.0827372387804042,-0.133333333333333,-0.156017369727047,-0.150641025641026,-0.150641025641026,0.0346795183123498,-0.144444444444444,-0.0742857142857143,-0.15815668202765,-0.137104050448702,-0.0343711170423122,-0.109397071198968,-0.181315966349079,-0.124458670260557,-0.191601731601732,-0.177316017316017,-0.170140444796933,-0.201491841491841,-0.201491841491841,-0.198559833531796,-0.198461538461538,-0.0203349282296651,-0.16,-0.1,-0.174922408925407,-0.175415019762846,-0.16,0.0900215053763441,0.100849530854051,-0.213022861847313,0.0761996779388084,0.0753795721187025
"Csl",-0.221186644246937,-0.218466666633957,-0.0900215053763441,-0.0706666666666667,-0.0709523809523809,-0.0626604554865424,-0.0680952380952381,-0.106666666666667,0.174922408925407,0.174922408925407,0.0333489611945571,0.201491841491841,0.180255282352057,-0.00589589339629066,0.171834625322997,0.189664082687339,-0.298901875908989,-0.0288183394705134,0.0827372387804042,-0.133333333333333,0.158333333333333,-0.150641025641026,-0.168162502459178,-0.0938483498915153,-0.144444444444444,-0.162913921451185,-0.156017369727047,-0.150641025641026,0.0360620067916125,-0.155555555555556,-0.15815668202765,-0.137104050448702,-0.126194959539611,-0.0372763158190706,-0.115559861896642,-0.178190966349079,-0.117003657407087,-0.177316017316017,-0.170140444796933,-0.167910599170861,-0.191601731601732,-0.193964959771411,-0.192892557480608,-0.201491841491841,-0.00326175749795775,-0.198461538461538,-0.16,-0.167569467748937,-0.174922408925407,-0.198461538461538,0.100849530854051,0.101529802962895,-0.205217265381923,0.0795145950658802,0.0825224292615597
"Jagged",-0.188405797101449,-0.187272727272727,-0.1,-0.2,-0.2,-0.106666666666667,-0.14,-0.1,0.0933333333333333,0.0933333333333333,0.062,0.1,0.198461538461538,-0.0271428571428571,0.133333333333333,0.144444444444444,-0.317370537958773,-0.025,0.0833333333333333,0,0,-0.1,-0.183333333333333,-0.0595238095238095,0,-0.150641025641026,-0.158333333333333,-0.133333333333333,-0.0256410256410256,-0.1,0,-0.06,-0.0742857142857143,-0.0407005670385952,-0.115614035087719,-0.192034632034632,-0.134285714285714,-0.198461538461538,-0.201491841491841,-0.191601731601732,-0.16,-0.16,-0.212833976833977,-0.1,0,0,0,-0.147878787878788,-0.0933333333333333,0,0.0666666666666667,0.0706666666666667,-0.215708812260536,0.0932367149758454,0.0888888888888889
"DELTA",-0.188405797101449,-0.187272727272727,-0.1,-0.2,-0.2,-0.106666666666667,-0.14,-0.1,0.0933333333333333,0.0933333333333333,0.062,0.1,0.198461538461538,-0.0271428571428571,0.133333333333333,0.144444444444444,-0.317370537958773,-0.025,0.0833333333333333,0,0,-0.1,-0.183333333333333,-0.0595238095238095,0,-0.150641025641026,-0.158333333333333,-0.133333333333333,-0.0256410256410256,-0.1,0,-0.06,-0.0742857142857143,-0.0407005670385952,-0.115614035087719,-0.192034632034632,-0.134285714285714,-0.198461538461538,-0.201491841491841,-0.191601731601732,-0.16,-0.16,-0.212833976833977,-0.1,0,0,0,-0.147878787878788,-0.0933333333333333,0,0.0666666666666667,0.0706666666666667,-0.215708812260536,0.0932367149758454,0.0888888888888889
"ZEB2",-0.354876069519617,-0.298193061262391,-0.14987012987013,-0.148051948051948,-0.124122807017544,-0.121329730699684,-0.117671194114318,-0.108333333333333,-0.107510822510823,-0.107510822510823,-0.103751329062583,-0.08,-0.0793755479994012,-0.0388562548562549,-0.0347222222222222,-0.0319184839044652,-0.0309279170477458,-0.0253211968509246,-0.0155896919981427,0,0,0,0.00652267087750959,0.00949213102253295,0.0111111111111111,0.0139246119733925,0.0175609756097561,0.02,0.0225442834138486,0.0236111111111111,0.0358974358974359,0.0372307692307692,0.0410559058427911,0.050326435354344,0.0538589800501754,0.054223802268495,0.0703263549985967,0.0710331384015595,0.0734979271339538,0.0741472777833045,0.0747368421052632,0.083962703962704,0.0841417888546506,0.0890909090909091,0.0970695970695971,0.1,0.1,0.105583627650009,0.107510822510823,0.109090909090909,0.158713667285096,0.161888270459699,0.164097726768827,0.183159425090916,0.271871559537289
