"","GSK3","ZEB1","SNAI2","KLF4","Wnt","miR200","cMet","CDC42","TGFR","FOXC2","TGF","PAK1","cateninmemb","Jagged","NOTCH","ILK","HEY1","AKT","NOTCHic","ZEB2","IKK","TrCP","SUFU","FUS","Csl","SNAI1","SHH","Csn","SOSGRB2","SMAD","SMO","Patched","NFB","cfos","TWIST1","Ecadherin","RKIP","STAT","SRC","EGR1","ERK","Frizzled","DSH","MEK","cateninnuc","TCFLEF","Destcompl","CD44","RAF","PI3K","DELTA","GLI","RAS","AXIN2","LIV1"
"cateninmemb",0.0367008629695851,-0.00213199223316166,0.0517846179434902,-0.00632911392405063,-0.0381606050599871,-0.0023072375586342,-0.0373809948650846,-0.037030303030303,-0.0336156688839616,-0.0498839761405847,-0.0262015640015023,-0.0143636363636364,0.0187465184029556,-0.0468908129667224,0.00103948757453327,-0.00492753623188405,-0.00390297424644049,-0.0357190957190957,0.00661569575297193,0.00505128167505466,-0.0331216931216931,-0.1,-0.1,-0.0666666666666667,0.0117703349282297,0.00998924545862122,-0.0644198205063077,-0.04,0.020231109506184,0.0138863740042811,-0.0541666666666667,-0.065994623655914,-0.0257142857142857,0.0568983957219251,-0.0176683584669125,0.101524380709889,0.0139185943359298,0.0254901960784314,0.0278157774737802,0.0745454545454545,0.0703004575775952,0.0278157774737802,0.0254901960784314,0.0722612418913207,0.0378703465718976,0.0384305706615335,-0.040026518780215,0.0390532356677602,-0.037341628959276,-0.037341628959276,-0.037341628959276,0.0394939383933204,-0.0345483328698905,-0.0538860681700628,0.0666666666666667
"RKIP",0.0336091410559496,-0.023011956001913,0.354695751005421,-0.0131994261119082,-0.0433333333333333,-0.00150856018341758,-0.0491228070175439,-0.06,-0.0457142857142857,-0.0513115237253168,-0.0466488651535381,-0.0666666666666667,-0.128359956595251,0.118241167434716,0.128088578088578,0.151561831407788,0.13894696089818,0.158008658008658,0.124242424242424,0.00519942611190818,0.142857142857143,0.1,-0.1,-0.133333333333333,0.133333333333333,-0.00293611558735968,-0.158251366120219,0.1,0.235619047619048,-0.146611336358283,-0.133333333333333,-0.153333333333333,0.142857142857143,0.25,0.0450297088532383,0.162226410310441,0.111274509803922,0,0.0333333333333333,0.3,0.253448275862069,0.0333333333333333,0,0.268341892883346,0.0359971286246899,0.0326892405839774,0.237069740788301,0.0375843454790823,0.132467532467532,0.132467532467532,0.132467532467532,0.0317948717948718,0.128194028194028,0.0422526957337084,0
"SRC",0.0942857142857143,-0.168261455525606,0.0378234041750598,0.0967700258397933,0.05,-0.0304259991216513,0.05,-0.123611111111111,-0.0950396825396825,-0.086311858076564,-0.0914033189033189,-0.111111111111111,0.0108677593174674,0.0767666431427899,-0.0423809523809524,0.107017543859649,0.118023833167825,-0.0299145299145299,-0.0388095238095238,0.00645402815214136,-0.0243589743589744,-0.1,-0.0333333333333333,-0.0833333333333333,-0.015,0.0283590205869411,-0.0796296296296296,-0.05,0.227142857142857,-0.116927453769559,-0.0833333333333333,-0.0796296296296296,-0.0166666666666667,0.293939393939394,0.130598711633194,0.0129124579124579,0.169664385793418,0,-0.05,0.266666666666667,0.316161616161616,-0.05,-0.1,0.310501238803126,-0.0537442741024396,-0.0557576969212315,-0.0685885491320274,-0.0581967213114754,-0.0250479766374635,-0.0250479766374635,-0.0250479766374635,-0.0581967213114754,-0.0250479766374635,-0.0985570997492456,0
"MEK",0.0387688462156547,-0.0238056067955638,0.35542567801272,-0.00535628885700622,-0.0317948717948718,-0.000579767613758136,-0.0375843454790823,-0.0457142857142857,-0.0466488651535381,-0.0504106228244159,-0.0481087191681366,-0.06,-0.126164834644031,0.119060839565863,0.139037483198067,0.146611336358283,0.131674233625453,0.168596893302776,0.128088578088578,0.00678672769920976,0.158008658008658,0.1,-0.133333333333333,-0.133333333333333,0.124242424242424,-0.00229508994633404,-0.151061823636558,0.142857142857143,0.240063492063492,-0.151408384328763,-0.153333333333333,-0.158251366120219,0.142857142857143,0.253448275862069,0.0475938114173408,0.164776501385123,0.11390608875129,0.0333333333333333,0.0491228070175439,0.25,0.268341892883346,0.0433333333333333,0.0333333333333333,0.153341892883346,0.0372982438663256,0.0359971286246899,0.237278945809222,0.0326892405839774,0.128194028194028,0.128194028194028,0.128194028194028,0.0268997668997669,0.123432123432123,0.0386490921301048,0
"ERK",0.0404945501211951,-0.0236481264806031,0.355064992710646,-0.00613148265545583,-0.0268997668997669,-0.00106996369218951,-0.0326892405839774,-0.0466488651535381,-0.0481087191681366,-0.0512653236791168,-0.0497570708164882,-0.0457142857142857,-0.126808808885062,0.119060839565863,0.138206458267319,0.151408384328763,0.136793687550368,0.164009737339473,0.139037483198067,0.00757412927401291,0.168596893302776,0.142857142857143,-0.133333333333333,-0.153333333333333,0.128088578088578,-0.00206360846485256,-0.152511098998877,0.142857142857143,0.245888734781939,-0.152016287064325,-0.158251366120219,-0.151061823636558,0.158008658008658,0.268341892883346,0.0460681526101286,0.165222776702665,0.116413052539591,0.0491228070175439,0.0375843454790823,0.253448275862069,0.153341892883346,0.0317948717948718,0.0433333333333333,0.15696306279978,0.0375065771996589,0.0372982438663256,0.238970039383066,0.0359971286246899,0.123432123432123,0.123432123432123,0.123432123432123,0.0296566591303433,0.122662046424423,0.0394621002601861,0.0333333333333333
"Patched",-0.0794871794871795,-0.141666666666667,-0.180567049808429,0.0111111111111111,-0.1,-0.0476190476190476,0,0.233333333333333,0.173333333333333,0.06,0.181666666666667,0.233333333333333,0.0839068100358423,-0.000846560846560851,0.0939393939393939,0.15,0.156410256410256,0.192857142857143,0.0666666666666667,0.00833333333333333,0.15,0,0,-0.1,0,0.0725806451612903,-0.265833333333333,0,0.183333333333333,-0.13,-0.133333333333333,-0.253333333333333,0.1,0.1,0.0138888888888889,-0.0173759439050701,0.08,0.1,0,0.1,0.08,0.1,0.2,0.0876923076923077,0.0151456310679612,0.02,0.115204795204795,0.02,0.161538461538462,0.161538461538462,0.161538461538462,0.1125,0.155288461538462,0.161471861471861,0.1
"Wnt",0.0568965517241379,0.087661406025825,-0.0136206896551724,-0.0176470588235294,-0.075,0.0116161616161616,-0.075,0.133333333333333,0.153333333333333,0.116761133603239,0.127246376811594,0.1,0.0684745762711864,-0.0687009803921569,0.00714285714285715,-0.0572649572649573,-0.0661538461538461,-0.00583333333333332,0.00714285714285715,0.0103299856527977,0.00666666666666668,0.1,0,0,0.05,0.0377846790890269,0.0352813852813853,0.1,-0.106060606060606,0.0456370502882131,0.05,0.0590909090909091,0.0666666666666667,-0.0666666666666667,-0.0655882352941176,-0.0634230639541419,0.0133333333333333,0.1,0.1,-0.1,-0.0866666666666667,0,0,-0.0572549019607843,0.0854192600707066,0.087406015037594,-0.148800572860723,0.0802631578947368,-0.00902255639097744,-0.00902255639097744,-0.00902255639097744,0.0802631578947368,-0.00902255639097744,0.124242424242424,0
"SUFU",-0.0897949724623741,-0.171484084393629,-0.179500978576399,-0.00362253634806889,-0.106730769230769,-0.0570821317092081,-0.0151456310679612,0.197882882882883,0.198946712670117,0.0753313623324161,0.195199178153352,0.181666666666667,0.0788812893308065,-0.00994116798226348,0.0713275613275613,0.119636456733231,0.115680879274384,0.1646206947415,0.0721212121212121,0.0110944965110596,0.169318681318681,0.15,-0.253333333333333,-0.265833333333333,0.0789393939393939,0.0748578216614105,-0.251097168597169,0.192857142857143,0.159777941356889,-0.129105278904132,-0.260277777777778,-0.249166666666667,0.180857142857143,0.108904428904429,0.0266159105012257,-0.0208795189715757,0.107985833508661,0.02,0.02,0.0876923076923077,0.110053854191785,0.1125,0.1125,0.112181513766253,0.0172056564511121,0.0182798252490661,0.116583042652605,0.0166493904664574,0.158629580661037,0.158629580661037,0.158629580661037,0.107846010866457,0.159895403445847,0.163290975334134,0
"FUS",-0.0905661806885952,-0.171967176181068,-0.17824850659222,-0.00541894353369763,-0.1125,-0.061543098251959,-0.02,0.181666666666667,0.197882882882883,0.078557168784029,0.198946712670117,0.173333333333333,0.0766984789624573,-0.0116038758207433,0.0721212121212121,0.112539682539683,0.11086160216595,0.169318681318681,0.0789393939393939,0.0115775882984992,0.180857142857143,0.1,-0.133333333333333,-0.253333333333333,0.0939393939393939,0.0811610584586848,-0.249166666666667,0.15,0.146491228070175,-0.119636456733231,-0.265833333333333,-0.260277777777778,0.192857142857143,0.0876923076923077,0.0284715806043185,-0.0197466662424305,0.105945017182131,0,0.02,0.08,0.108904428904429,0.1125,0.1,0.110053854191785,0.0182798252490661,0.0166493904664574,0.116317226597315,0.0151456310679612,0.159939624329159,0.159939624329159,0.159939624329159,0.106730769230769,0.158629580661037,0.163056783296663,0
"SOSGRB2",0.119581640114599,-0.0217042606516291,0.238286707056875,-0.022280701754386,-0.0226190476190476,-0.00642344029869573,-0.0273291925465838,0.00714285714285715,0.0186813186813187,0.0122710622710623,0.0151352193905385,0.00714285714285715,-0.127653094653095,0.0278746685192873,0.128681177976953,0.0466666666666667,0.0398674242424242,0.146929824561403,0.127272727272727,0.012280701754386,0.13859649122807,0.2,0,-0.0333333333333333,0.127272727272727,0.0286624022743426,-0.0491724282421957,0.1,0.113888888888889,-0.0361771561771562,-0.0333333333333333,-0.0468468468468468,0.133333333333333,0.133333333333333,-0.0225507246376812,0.142616548006005,0.103654970760234,0,0.0142857142857143,0.166666666666667,0.11981981981982,0.0142857142857143,0,0.138001638001638,0.0116974079558361,0.0069172932330827,0.21109390236907,0.0142857142857143,0.05969868173258,0.05969868173258,0.05969868173258,0.00957556935817805,0.0532884253223236,0.0186606160616062,0
"SMO",-0.0882250435648494,-0.160310734463277,-0.177709906951286,0.00277777777777778,-0.1125,-0.061543098251959,-0.02,0.173333333333333,0.181666666666667,0.0772413793103448,0.197882882882883,0.233333333333333,0.0761398197445802,-0.00798941798941799,0.0789393939393939,0.13,0.132600732600733,0.180857142857143,0.0939393939393939,0.0134180790960452,0.192857142857143,0,-0.1,-0.133333333333333,0.0666666666666667,0.0821044546850998,-0.260277777777778,0.1,0.146491228070175,-0.112539682539683,-0.253333333333333,-0.265833333333333,0.15,0.08,0.0227124183006536,-0.0170069402150332,0.0966666666666667,0,0,0.1,0.0876923076923077,0.1,0.1,0.108904428904429,0.0166493904664574,0.0151456310679612,0.116755182801694,0.02,0.155288461538462,0.155288461538462,0.155288461538462,0.1125,0.159939624329159,0.16492013733393,0.1
"SMAD",-0.0403070446679469,-0.151459577280913,-0.125346926888709,-0.0197638685115933,-0.0094017094017094,-0.0131471772661652,0.0105228758169935,-0.0314889336016097,-0.0286956375122242,-0.0292979928473184,-0.0290940438867262,-0.0357142857142857,0.0129333673315489,-0.0557416561932691,-0.047175697865353,-0.0396557780119424,-0.0459123925363937,-0.029437908496732,-0.0447947454844007,0.0183480429407283,-0.0281045751633987,0,0,0.025,-0.0390476190476191,0.0596011166253102,0.0216714982435797,0.0111111111111111,0.0995045844424726,-0.0636775553213909,0.03,0.0272477064220183,-0.0222222222222222,0.165437788018433,0.10153745158367,-0.0291378664024256,0.0969629908654299,-0.02,-0.0144444444444444,0.142857142857143,0.170088950809131,0.00555555555555555,0,0.173935104655285,-0.0115976676494862,-0.0085581539716746,-0.0458875346846942,-0.00652287581699347,0.101221270723454,0.101221270723454,0.101221270723454,0.012279407243436,0.107142323355033,-0.010461943049956,-0.02
"GLI",0.13005542082687,-0.152283239460659,-0.176477419742771,-0.017994851994852,-0.134459203036053,-0.0117183229567131,-0.056066089693155,0.0812068965517242,0.0780622424636738,-0.0141778465772274,0.0806504777577915,0.095,-0.0586517394406694,0.0875768174494144,0.0959024883162814,0.115694624035829,0.10720190015606,0.112200889127581,0.10447391688771,0.0186604369346305,0.118450889127581,0.133333333333333,-0.247619047619048,-0.222619047619048,0.10447391688771,0.0768863628935695,-0.21668932030252,0.144444444444444,0.297513312646056,-0.111910840252046,-0.206829573934837,-0.208870390261368,0.128654970760234,0.294047619047619,0.0660770431228835,0.0564548010672273,0.136137814519145,0.06,0.0438709677419355,0.285714285714286,0.300541125541126,0.123870967741935,0.14,0.315458252612949,0.0594500956741888,0.0638135146819593,0.121332975290041,0.0664109172793619,0.0955212849004269,0.0955212849004269,0.0955212849004269,0.0433953732488191,0.104828215593496,0.0913934178743961,0.1
"SNAI1",0.0203276274055977,-0.144800996605174,-0.182251402818557,-0.0264947069681251,-0.0677078876051918,-0.0169339022447138,-0.0696006897987096,-0.00874713521772346,-0.00273620625597482,-0.00914113364537943,-0.000921690126942563,-0.00420168067226891,-0.0565723745307432,0.0496790343437989,0.0542333856619571,0.0610462536268988,0.0552231762270125,0.0854775828460039,0.0583150183150183,0.0250780834976265,0.0854775828460039,0.125,-0.080952380952381,-0.0712749615975422,0.0682051282051282,-0.06253332737546,-0.078953015055531,0.1,0.107479502667248,-0.0609232523968865,-0.0700403936963077,-0.0760403936963077,0.0947368421052632,0.144907885040531,0.0552985275593971,0.0490095873656609,0.0759560781805864,0.0488888888888889,0.0596996996996997,0.13304347826087,0.154241218373864,0.0594152046783626,0.0488888888888889,0.156931801333505,0.0630083398427864,0.0634729758778922,0.0962372238514682,0.0677488379468578,0.0681462400185499,0.0681462400185499,0.0681462400185499,0.0656969186838024,0.0711019050431805,0.0957552640376323,0.06
"cfos",0.0298457792207792,-0.144546293093509,-0.183613612664708,-0.0214285714285714,-0.0488888888888889,-0.017167473049826,-0.0488888888888889,0.00952380952380952,-0.00420168067226891,-0.0140957846553255,-0.00874713521772346,-0.0142857142857143,-0.0533696187373138,0.0536458333333333,0.0682051282051282,0.0584656084656085,0.0543478260869565,0.0947368421052632,0.0666666666666667,0.0251643030093393,0.1,0,-0.1,-0.114285714285714,0.0666666666666667,0.0435377280946901,-0.0700403936963077,0.1,0.111111111111111,-0.0616914149172214,-0.080952380952381,-0.0712749615975422,0.125,0.12,0.0597489177489178,0.052163165133917,0.0726573426573427,0.1,0.06,0.32,0.13304347826087,0.06,0.1,0.144907885040531,0.0677488379468578,0.0696006897987096,0.0978991912700146,0.0596996996996997,0.0601307189542484,0.0601307189542484,0.0601307189542484,0.0594152046783626,0.0576916945640045,0.0874384236453202,0.1
"CDC42",0.0298457792207792,-0.144546293093509,-0.183613612664708,-0.0214285714285714,-0.0488888888888889,-0.017167473049826,-0.0488888888888889,0.00952380952380952,-0.00420168067226891,-0.0140957846553255,-0.00874713521772346,0.0857142857142857,-0.0533696187373138,0.0536458333333333,0.0682051282051282,0.0584656084656085,0.0543478260869565,0.0947368421052632,0.0666666666666667,0.0251643030093393,0.1,0,-0.1,-0.114285714285714,0.0666666666666667,0.0435377280946901,-0.0700403936963077,0.1,0.111111111111111,-0.0616914149172214,-0.080952380952381,-0.0712749615975422,0.125,0.12,0.0597489177489178,0.052163165133917,0.0726573426573427,0.1,0.06,0.22,0.13304347826087,0.06,0.1,0.144907885040531,0.0677488379468578,0.0696006897987096,0.0978991912700146,0.0596996996996997,0.0601307189542484,0.0601307189542484,0.0601307189542484,0.0594152046783626,0.0576916945640045,0.0874384236453202,0.1
"PAK1",0.0218457792207792,-0.146154010135309,-0.184698603623116,-0.0230679156908665,-0.0594152046783626,-0.0181827014762219,-0.0596996996996997,-0.00420168067226891,-0.00874713521772346,-0.00926819844842899,-0.00273620625597482,0.00952380952380952,-0.0550179703856655,0.0487378578732106,0.0583150183150183,0.0616914149172214,0.0558184143222506,0.0854775828460039,0.0682051282051282,0.0274151068678602,0.0947368421052632,0.1,-0.114285714285714,-0.080952380952381,0.0666666666666667,0.039957775827387,-0.0760403936963077,0.125,0.11012101210121,-0.0610462536268988,-0.0712749615975422,-0.0700403936963077,0.1,0.13304347826087,0.0554010916619612,0.0509866945456817,0.0776297183479504,0.06,0.0488888888888889,0.12,0.144907885040531,0.0488888888888889,0.06,0.154241218373864,0.0634729758778922,0.0677488379468578,0.0992525747286612,0.0696006897987096,0.0576916945640045,0.0576916945640045,0.0576916945640045,0.0677078876051918,0.0681462400185499,0.0943566626390309,0.1
"LIV1",0.0218457792207792,-0.146154010135309,-0.184698603623116,-0.0230679156908665,-0.0594152046783626,-0.0181827014762219,-0.0596996996996997,-0.00420168067226891,-0.00874713521772346,-0.00926819844842899,-0.00273620625597482,0.00952380952380952,-0.0550179703856655,0.0487378578732106,0.0583150183150183,0.0616914149172214,0.0558184143222506,0.0854775828460039,0.0682051282051282,0.0274151068678602,0.0947368421052632,0.1,-0.114285714285714,-0.080952380952381,0.0666666666666667,0.039957775827387,-0.0760403936963077,0.125,0.11012101210121,-0.0610462536268988,-0.0712749615975422,-0.0700403936963077,0.1,0.13304347826087,0.0554010916619612,0.0509866945456817,0.0776297183479504,0.06,0.0488888888888889,0.12,0.144907885040531,0.0488888888888889,0.06,0.154241218373864,0.0634729758778922,0.0677488379468578,0.0992525747286612,0.0696006897987096,0.0576916945640045,0.0576916945640045,0.0576916945640045,0.0677078876051918,0.0681462400185499,0.0943566626390309,0.1
"EGR1",0.0218457792207792,-0.146154010135309,-0.184698603623116,-0.0230679156908665,-0.0594152046783626,-0.0181827014762219,-0.0596996996996997,-0.00420168067226891,-0.00874713521772346,-0.00926819844842899,-0.00273620625597482,0.00952380952380952,-0.0550179703856655,0.0487378578732106,0.0583150183150183,0.0616914149172214,0.0558184143222506,0.0854775828460039,0.0682051282051282,0.0274151068678602,0.0947368421052632,0.1,-0.114285714285714,-0.080952380952381,0.0666666666666667,0.039957775827387,-0.0760403936963077,0.125,0.11012101210121,-0.0610462536268988,-0.0712749615975422,-0.0700403936963077,0.1,0.13304347826087,0.0554010916619612,0.0509866945456817,0.0776297183479504,0.06,0.0488888888888889,0.12,0.144907885040531,0.0488888888888889,0.06,0.154241218373864,0.0634729758778922,0.0677488379468578,0.0992525747286612,0.0696006897987096,0.0576916945640045,0.0576916945640045,0.0576916945640045,0.0677078876051918,0.0681462400185499,0.0943566626390309,0.1
"STAT",0.121522029372497,-0.145427649273803,-0.0161453500997548,0.0661616161616162,0.0753246753246753,-0.0128813995775419,0.0753246753246753,-0.0397727272727273,-0.0397727272727273,-0.0398691206543967,-0.0508838383838384,-0.0772727272727273,0.0190002880186831,0.0655994361537297,0.0535328589583301,0.0477455716586151,0.042,0.0441888619854722,0.0409114997350291,0.0274610005379236,0.0357142857142857,0,-0.05,-0.05,0.0490196078431372,0.0660623633145335,-0.0348130616724978,0.05,0.186288998357964,-0.0569409739574657,-0.0433333333333333,-0.0410077519379845,0.05,0.213333333333333,0.173181266509602,-0.00747010735017951,0.109168275418275,-0.0571428571428571,-0.0571428571428571,0.233333333333333,0.21921568627451,-0.0571428571428571,-0.0571428571428571,0.213839342188488,-0.0704298456312834,-0.0712641722105445,-0.0899945574082133,-0.0778887778887779,-0.0789340363937138,-0.0789340363937138,-0.0789340363937138,-0.0778456837280367,-0.0856504543041616,-0.119025288437053,0
"RAS",-0.0613307493540052,-0.0364212076583211,-0.184986095250223,-0.0457142857142857,0.117647058823529,-0.0584923076923077,0.117647058823529,0.06,0.0482352941176471,0.0625396825396826,0.0492253931275481,0.06,-0.00266248269608172,-0.0581076286221171,0.0503972194637537,-0.119480519480519,-0.109288537549407,0.0266666666666667,0.0447368421052632,0.0467452135493373,0.0266666666666667,0,0.1,0.1,0.05,-0.0307177974434611,0.126033898305085,0,-0.155411255411255,0.12152133580705,0.1,0.104,0.0333333333333333,-0.195,-0.0513366066557556,-0.0521026645177175,-0.130220125786164,-0.1,-0.1,-0.12,-0.168684210526316,-0.1,-0.1,-0.182409700722394,-0.116227753639532,-0.123309906614037,0.0240222065803461,-0.132540675844806,0.0438461538461538,0.0438461538461538,0.0438461538461538,-0.130147058823529,-0.0676923076923077,-0.154123847167325,0
"TCFLEF",0.218689953936482,-0.254626528442318,0.151462614712734,-0.0547491723962312,-0.136578682755153,-0.083307254994002,-0.143931623931624,0.227489564698867,0.222816667502605,0.216083893838035,0.21950540922446,0.220512820512821,0.096812849924011,-0.0693727392812612,-0.0130398009080736,0.109589731905521,0.0896459542614267,0.108091309812207,-0.0213454487486051,0.0577402091086302,0.100482614160034,0.0857142857142857,-0.183333333333333,-0.19,-0.0291885860035071,0.233578583202014,-0.20558951306626,0.0948051948051948,0.0473410102871181,-0.110928164027892,-0.19952380952381,-0.204362519201229,0.0908051948051948,0.0699303135888502,0.027754693114324,-0.0437694592916935,0.148642145382743,0.158333333333333,0.153333333333333,0.0528571428571429,0.0708826945412311,0.145980392156863,0.150980392156863,0.0688418782147005,0.0459945602388707,0.0454790963213449,-0.21424688380551,0.143302693114014,-0.000187363227074417,-0.000187363227074417,-0.000187363227074417,0.135336446730309,-0.00373532643338191,0.497462271062271,0.133333333333333
"TWIST1",-0.110448727528766,-0.0865707813076234,-0.336137056438271,-0.0507296226808422,-0.056265664160401,-0.073704014254271,-0.0553698074974671,-0.0570532915360502,-0.0470532915360502,-0.0361366315604875,-0.0368027220599682,-0.0363636363636364,-0.0376512223050675,-0.0561550720661823,-0.0746508627640703,-0.109100009100009,-0.101521077792264,-0.0941422983795865,-0.0642735042735043,0.061052280350526,-0.0873626373626374,-0.1,-0.0333333333333333,0.0222222222222222,-0.0488888888888889,0.0633705132935654,0.0218359613409212,-0.05,-0.170562694361321,0.111410240123111,0.0262222222222222,0.0193729071537291,-0.0730769230769231,-0.113623188405797,-0.0547593167701863,-0.0308213729776383,0.0441226941226941,0.0238095238095238,0.0404761904761905,-0.126666666666667,-0.0925705568268497,0.0404761904761905,0.0238095238095238,-0.0940630941402826,0.0501233966700865,0.0514459958650261,0.0883493116499455,0.0549682010717643,-0.00733851595964183,-0.00733851595964183,-0.00733851595964183,0.055465664160401,-0.000831666644573339,0.103855069661521,0.0666666666666667
"CD44",-0.0773809523809524,-0.0888888888888889,-0.195253635253635,0.0317460317460317,0.1,-0.077487922705314,0,0.00666666666666668,0.0191666666666667,0.0204166666666667,0.0136111111111111,0.0666666666666667,0.0822344322344322,-0.0413986013986014,-0.133834586466165,-0.0388888888888889,-0.0169590643274854,-0.14,-0.128571428571429,0.0634920634920635,-0.133333333333333,-0.1,0.1,0.1,-0.2,0.0431419457735247,0.05,-0.2,-0.119047619047619,0.0572562358276644,0.05,0.05,-0.2,0.05,0.12021978021978,-0.111701769623277,0.00851851851851852,0.1,0,0,-0.03,-0.1,0,-5.55111512312578e-18,-0.0838998211091234,-0.0869767441860465,-0.195285386882026,-0.08,-0.0476190476190476,-0.0476190476190476,-0.0476190476190476,-0.08,-0.039047619047619,-0.11,0.1
"miR200",-0.122979580830278,-0.0292607526881721,-0.170832031020696,-0.0868702553485162,-0.128676056338028,-0.0734369579915924,-0.116154317207593,-0.00563725490196078,-0.0201533839342188,-0.0347111966624162,-0.0125952443993351,0.00416666666666667,-0.0598004680988152,-0.059718644609606,-0.0269138070190087,-0.0188743737416304,-0.00847457627118644,0.0122315222017307,-0.00600985221674877,0.0909498207885304,0.0386466165413534,0,-0.02,-0.02,-0.0301477832512315,0.0184439634439634,0.00544120344890846,0.02,0.0533397807865893,0.0204417718607526,-0.00666666666666667,0.00978902953586498,0.0357894736842105,0.0271428571428571,-0.0571427345660474,0.138018578150848,0.0282576121681604,0.16,0.103478260869565,0.0571428571428571,0.0225974025974026,0.116,0.16,0.0491280148423006,0.13533034717014,0.141997013836807,0.142850455085276,0.141997013836807,0.141741293532338,0.141741293532338,0.141741293532338,0.151752979414951,0.154958251138323,0.163131871134822,0.2
"AXIN2",0.222729087210781,-0.230359164057347,-0.228061166609362,-0.128058111654524,-0.18112269446672,-0.140657909876052,-0.18112269446672,0.173503086419753,0.174388042171965,0.156723783632449,0.17900850421817,0.187083333333333,0.189161554811041,-0.159586735238909,-0.127164871638556,0.0815734989648033,0.0893997300691012,-0.0914492753623188,-0.125137844611529,0.137076796736657,-0.0903381642512077,-0.133333333333333,-0.15,-0.173076923076923,-0.132280701754386,0.232146285280933,-0.191080435957485,-0.122222222222222,0.0627514981512176,-0.0780020703933747,-0.187362637362637,-0.19271978021978,-0.10048309178744,0.173983739837398,0.0244713328891828,0.0111718351345593,0.24966806491,0.18,0.177674418604651,0.166666666666667,0.180525795912165,0.177674418604651,0.18,0.184663726946648,0.183527254264847,0.183051681415733,-0.219640959263432,0.182699981532966,-0.122531818768843,-0.122531818768843,-0.122531818768843,0.18238055610194,-0.122531818768843,0.547970320229107,0.2
