"","GSK3","cMet","Frizzled","DSH","STAT","SRC","NOTCHic","Csl","TrCP","SUFU","TWIST1","miR200","SNAI1","SOSGRB2","ZEB2","ZEB1","KLF4","FOXC2","CDC42","MEK","ERK","SHH","EGR1","cfos","SMO","FUS","PAK1","Patched","RAF","PI3K","DELTA","RAS","HEY1","TGFR","TGF","ILK","SMAD","NFB","RKIP","IKK","AKT","Csn","Ecadherin","Jagged","NOTCH","Destcompl","LIV1","cateninmemb","SNAI2","Wnt","cateninnuc","TCFLEF","CD44","GLI","AXIN2"
"TrCP",-0.166356601731602,-0.231441441441441,-0.223333333333333,-0.19,-0.19,-0.223333333333333,-0.0871794871794872,-0.0794871794871795,0,0.0714285714285714,-0.0354575569358178,-0.0395610543863754,-0.0185566437027118,-0.170228272827283,-0.0548668552748183,-0.0548668552748183,0.0375404631798074,0.0358993387094114,0.156302521008403,-0.0827413411938099,-0.0827413411938099,0.0757324344313592,-0.04,-0.0878260869565217,-0.0504608294930876,-0.0214285714285714,0.185714285714286,-0.0887324344313592,0.00958605664488017,0.00958605664488017,0.00958605664488017,0.00549514755397108,-0.00511361966075786,-0.135090399796282,-0.117057612911036,-0.00379757637822153,0.00523468168629459,0,0.0607818516658296,-0.0105263157894737,-0.0290448343079922,-0.05,0.142914076075678,0.100475460122699,0.0794871794871795,0.177662257303009,0.15,0.21784266701259,0.309173065377445,0.233859649122807,0.230168146295835,0.2304440083648,0.227481045401838,0.22849379546427,0.268129937726555
"SNAI1",-0.168138779949424,-0.227481045401838,-0.233859649122807,-0.223333333333333,-0.223333333333333,-0.231441441441441,-0.0794871794871795,-0.0871794871794872,0.05,0.0214285714285714,-0.0349447364229973,-0.0321643204766732,-0.113752373240078,-0.160794310563132,-0.0517918245245108,-0.0517918245245108,0.0503130488495894,0.0416172548466414,0.135090399796282,-0.089467798592913,-0.0827413411938099,0.0681596188973786,-0.0878260869565217,-0.0827413411938099,-0.0887324344313592,-0.0504608294930876,0.156302521008403,-0.0757324344313592,0.00549514755397108,0.00549514755397108,0.00549514755397108,0.00631616561636846,-0.000351714898853095,-0.117057612911036,-0.116251161298133,0.00523468168629459,-0.00202239088443111,-0.0105263157894737,0.0586898014566245,-0.0290448343079922,-0.0172392787524366,0,0.144631037574117,0.105651930710935,0.0847933019361591,0.176510941513535,0.19,0.214215724007408,0.307865656728434,0.22849379546427,0.22846448083378,0.230168146295835,0.2304440083648,0.23050476438566,0.271626441223058
"ZEB2",-0.270694062048172,-0.247894736842105,-0.245454545454545,-0.245454545454545,-0.24,-0.24,-0.137435897435897,-0.130769230769231,-0.1,-0.1,-0.0976471997827349,-0.0721189329045029,-0.0690857034428576,-0.0583150183150183,-0.0499514112178547,-0.0499514112178547,-0.0422080530959599,-0.0413255633255633,-0.0283116883116883,-0.0254213424986542,-0.0205432937181664,-0.0108964206525182,0,0.00526315789473684,0.0114285714285714,0.0142857142857143,0.0207792207792208,0.0236236933797909,0.0254329004329004,0.0254329004329004,0.0254329004329004,0.0273600952937141,0.037094518384841,0.0453184910327768,0.0479639936782794,0.0532817417324459,0.0612085710007386,0.0736111111111111,0.0760708534621578,0.0847222222222222,0.0893951194184839,0.111111111111111,0.139992484850525,0.143127315990445,0.143446826397646,0.197947771559329,0.2,0.230256918507372,0.240693640231474,0.250582750582751,0.251928264608027,0.252837355517118,0.255302144249513,0.258839631316696,0.301595507271256
"NOTCHic",-0.168963142395744,-0.225734265734266,-0.198461538461538,-0.16,-0.16,-0.198461538461538,-0.121935483870968,0.02,-0.1,0,-0.066361262125573,-0.0333103120386357,-0.0301221001221001,-0.156937799043062,-0.0444766505636071,-0.0444766505636071,0.0513285024154589,0.0596905859117841,0.168444444444444,-0.0576190476190476,-0.0633333333333333,0.101434097212086,0.02,-0.0133333333333333,-0.0365384615384615,-0.075,0.244444444444444,-0.0659502262443439,0.0380764163372859,0.0380764163372859,0.0380764163372859,0.040539470524478,0.0675139353400223,-0.136186379928315,-0.115167271648061,-0.0304761904761905,-0.000979787598492632,-0.0333333333333333,0.0604724723228851,0.0111111111111111,0.0041343669250646,0,0.129930885356948,0.131611988698081,0.129830220713073,0.169174406716463,0.1,0.222150420521416,0.3183652300651,0.225734265734266,0.238576189350453,0.234148708434423,0.237822177822178,0.239712760357922,0.278110961365678
"SOSGRB2",-0.333111806379689,0.0186335403726708,0.0142857142857143,0,0,0.0142857142857143,-0.167832167832168,-0.190909090909091,-0.2,-0.2,-0.0710724637681159,0.0959255720376397,-0.190442075337598,0.225555555555556,-0.041328320802005,-0.041328320802005,0.0456140350877193,-0.0731746031746032,-0.112857142857143,0.105955305955306,0.121106821106821,-0.18407710035617,0.157142857142857,0.123809523809524,0.166666666666667,0.2,-0.0928571428571429,0.174774774774775,-0.0615819209039548,-0.0615819209039548,-0.0615819209039548,-0.0692742285962625,0.0732954545454545,0.128241758241758,0.130369417816226,0.179569892473118,0.170478983382209,0.188888888888889,0.252668128654971,0.162573099415205,0.158406432748538,0.2,-0.15912511399005,0.17018495141107,0.163606815719492,0.12038949119486,0,-0.151570414570415,-0.37753205936539,-0.0142857142857143,-0.0493023480640249,-0.0387860956739675,-0.0345755693581781,-0.0302277432712215,-0.030232398239824
"ZEB1",0.00213180237886684,0.153824081227238,0.150290360046458,0.138095238095238,0.143589743589744,0.155784865540963,-0.00588235294117647,0,-0.0333333333333333,-0.125,0.166955400704687,-0.135401154823157,0.0370449971070109,-0.0792202729044834,-0.032578001561598,-0.032578001561598,0.050527173078592,-0.0601377127679323,0.212143928035982,0.0117607324868273,0.0157254901960784,-0.0643938600998471,0.0166666666666667,0.0286666666666667,0.0670454545454545,0.0625,0.236781609195402,0.076849376114082,-0.111993119338852,-0.111993119338852,-0.111993119338852,-0.112780520913655,0.0357940505090764,-0.210621085396388,-0.214558093270404,0.0427084242977546,0.0470353473746777,-0.00350877192982456,-0.0277345993787,0.0145240149554213,0.0145240149554213,0.0333333333333333,-0.0292524369815806,0.0337073885406399,0.00670879922216821,-0.0934261837703201,-0.166666666666667,-0.137249341327124,-0.101435119869335,-0.150290360046458,-0.154700775050594,-0.153233064678774,-0.152435192338349,-0.147884861764671,-0.188055136413686
"cateninnuc",-0.117648444927052,-0.209557954123172,-0.233780374876265,-0.1995337995338,-0.1995337995338,-0.235644910644911,-0.274002540183068,-0.280979284369115,-0.1,0.211111111111111,-0.235340332487763,0.187224916598271,-0.103454933642267,0.053942169279966,-0.0321006123763806,-0.0321006123763806,0.0131900720868692,0.0364131606098819,-0.336,0.0650949813898621,0.0371133300137153,0.19924442953708,0.0347826086956522,0.0712905452035887,-0.199471766848816,-0.201111111111111,-0.336,-0.203819592935773,0.036014256014256,0.036014256014256,0.036014256014256,0.0595832795832796,0.0251644822921048,0.346919540229885,0.342334387391457,0.0573030303030303,0.0729919798255405,0.10719696969697,0.109616725706056,0.0691969696969697,0.10044696969697,0.0375,-0.0305110243148668,0.214777420848008,0.281275267455796,0.0864761216970497,0.23030303030303,0.137644246309531,0.277205640937746,0.207693418354526,0.125521335587353,0.212348179000775,0.229002398567616,0.226665750370336,0.414643981793489
"CD44",0.351785714285714,-0.2,-0.1,0,-0.1,-0.2,0.214285714285714,0.2,0.1,0.1,-0.078021978021978,0.0520729029424682,0.0828814460393408,-0.295238095238095,-0.0317460317460318,-0.0317460317460318,-0.0825396825396826,0.0125,-0.0733333333333333,-0.22,-0.24,0.134545454545455,-0.3,-0.3,-0.2,-0.1,-0.133333333333333,-0.18,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0619047619047619,-0.0421052631578947,0.0733333333333333,0.0566666666666667,-0.111111111111111,-0.133560090702948,-0.2,-0.148518518518519,-0.233333333333333,-0.2,-0.2,0.112500814243839,-0.10965034965035,-0.18796992481203,-0.129553639637673,0.1,0.127161172161172,0.294678654678655,0.1,0.0971615980918306,0.0910077519379845,0.0933333333333333,0.0933333333333333,0.12
"DSH",0.0375703025939045,-0.0221804511278196,-0.0328947368421053,0.025,0.025,-0.0328947368421053,-0.116946778711485,-0.107142857142857,-0.2,-0.05,0.124536623159902,-0.136195799457995,0.163754313319531,-0.103030303030303,-0.0226629982330806,-0.0226629982330806,0.0146446928285877,0.0578492009826159,0.329275362318841,0.105444329778695,0.0791285403050109,-0.010617540649205,0.113333333333333,0.130980392156863,0.0465367965367965,0.0227272727272727,0.346666666666667,0.0271819578271191,0.108659802692128,0.108659802692128,0.108659802692128,0.134149998770559,-0.0296218451201654,-0.305465838509317,-0.298845629450083,-0.021200890924864,-0.00120089092486397,0.1125,-0.110228105228105,0.09375,0.11558908045977,0.1,0.159150358025222,0.0346911488344457,0.126037687802394,-0.0184283724114645,0,0.0877811145619734,0.0831206001884057,0.0221804511278196,0.0440715316092417,0.0299130276021179,0.048008265697356,0.0489778367487346,-0.0196296197179329
"STAT",0.0438785046728972,0.0516233766233766,0.0607142857142857,0.0857142857142857,0.0857142857142857,0.0607142857142857,0.021250662427133,0.0509803921568627,-0.1,-0.05,0.189153475210447,-0.083103418816915,0.121267216333126,-0.0694170771756979,-0.0219114219114219,-0.0219114219114219,0.131758764111705,-0.00130879345603272,0.277840909090909,-0.0256166982922201,-0.0352941176470588,-0.00118405707621596,0,0,0.0466666666666667,0,0.309090909090909,0.0303875968992248,-0.0921681141439206,-0.0921681141439206,-0.0921681141439206,-0.0876905022036221,-0.0133333333333333,-0.264683014354067,-0.259369004692231,-0.0198067632850241,-0.00256538397467932,-0.04,-0.0735730373230373,-0.00666666666666667,-0.00158192090395481,0,0.0658527604485739,-0.0101630960286117,-0.0144545459222786,-0.0653173750754524,-0.2,-0.0353333244364716,0.0406372937191963,-0.0516233766233766,-0.0478550643997529,-0.0522650763187041,-0.0456404706404706,-0.0440603514132926,-0.098498756145815
"RAF",-0.203073286052009,0.0280701754385965,0.0333333333333333,0,0,0.0333333333333333,-0.0707070707070707,-0.0888888888888889,-0.1,-0.1,-0.113514557338087,0.0632959317996615,-0.212235180582489,0.129396825396825,-0.0218813964610234,-0.0218813964610234,0.0278813964610234,-0.0329207191276157,-0.14,0.0185546588407924,0.033448275862069,-0.100196721311475,0.08,0.03,0.08,0.1,-0.133333333333333,0.092,-0.114935064935065,-0.114935064935065,-0.114935064935065,-0.127755577755578,0.0885017421602788,0.14,0.140934579439252,0.0973363286264442,0.0864452395175333,0.0857142857142857,0.232352941176471,0.0732142857142857,0.0641233766233766,0.1,-0.133589847339977,0.0734659228716954,0.0668609168609169,0.0282119119424773,0,-0.138434400787342,-0.365283557731538,-0.0233333333333333,-0.0566534242508529,-0.0452030425714636,-0.0473009446693657,-0.0425641025641026,-0.0426277543366151
"MEK",-0.210198593177317,0.0473009446693657,0.0233333333333333,0.0333333333333333,0.0333333333333333,0.0280701754385965,-0.0668609168609169,-0.0707070707070707,-0.1,-0.1,-0.115346059169589,0.0598903590442436,-0.202619795967104,0.129396825396825,-0.0210877456673726,-0.0210877456673726,0.021999043519847,-0.0410288272357238,-0.14,-0.0681120078258743,0.0185546588407924,-0.0995431265402336,0.03,0.033448275862069,0.092,0.08,-0.14,0.100196721311475,-0.127755577755578,-0.127755577755578,-0.127755577755578,-0.117279387279387,0.0794108330693697,0.140934579439252,0.131445528344362,0.0864452395175333,0.091242287488013,0.0732142857142857,0.233668730650155,0.0641233766233766,0.0794174942704355,0.0857142857142857,-0.131768353715205,0.0701872343471052,0.0690506978828147,0.0162872257500087,0,-0.14331244956783,-0.3701497377802,-0.0425641025641026,-0.0538653201616336,-0.0566534242508529,-0.0452030425714636,-0.0404662004662005,-0.0462313579402187
"GSK3",-0.040965471116578,-0.048008265697356,-0.0221804511278196,-0.0328947368421053,-0.0328947368421053,-0.0221804511278196,-0.126037687802394,-0.116946778711485,-0.1,-0.0227272727272727,0.136956597551708,-0.133733900278628,0.15124047057313,-0.101634954193094,-0.0195426416208963,-0.0195426416208963,0.0230416393934732,0.0749145917322172,0.305465838509317,0.0804443297786951,0.105444329778695,-0.0134883540463342,0.130980392156863,0.0791285403050109,0.0271819578271191,0.0465367965367965,0.329275362318841,0.010617540649205,0.134149998770559,0.134149998770559,0.134149998770559,0.111881091207534,-0.0112827447741446,-0.298845629450083,-0.284743065347519,-0.00120089092486397,-0.00764766753655812,0.09375,-0.122007553849659,0.11558908045977,0.0839651488358385,0.1125,0.156153980020612,0.031333484600869,0.116946778711485,0.00161389599290322,-0.025,0.0933514063391617,0.0857953197742556,0.0489778367487346,0.0328215316092417,0.0440715316092417,0.0299130276021179,0.0305816103336402,-0.0246524507681613
"cateninmemb",-0.0405637215315987,-0.0344221733182656,-0.0109439124487004,-0.0411764705882353,-0.0411764705882353,-0.0109439124487004,-0.0960903664973117,-0.0785645933014354,0,0.0333333333333333,-0.0264712211389832,0.10118302967465,-0.0538765184989614,-0.000625169269657851,-0.0189958622511115,-0.0189958622511115,0.0360525082044069,0.0494126961860201,-0.122424242424242,0.0407346968778139,0.0646562655052649,0.0266330115993565,0.0818181818181818,0.0347593582887701,-0.0208333333333333,-0.0333333333333333,-0.105090909090909,-0.0219086021505376,0.0413084464555053,0.0413084464555053,0.0413084464555053,0.0181240889136058,0.00693720807419979,0.114131559497413,0.118652355157449,0.0221449275362319,0.0146388742674667,0.00761904761904761,0.0332381369299507,0.0631746031746032,0.0307070707070707,0.06,-0.0819508903896641,0.0154144937100828,0.0875401806237058,0.0555008324146145,0,-0.0797182314042996,0.096977251227866,0.0333577055521487,0.0167020740650409,0.0288402626738178,0.0140208355256235,0.0133577055521487,0.124777587332705
"ERK",-0.200116849308107,0.0452030425714636,0.0425641025641026,0.0233333333333333,0.0280701754385965,0.0473009446693657,-0.0690506978828147,-0.0668609168609169,-0.0857142857142857,-0.08,-0.105221232539908,0.0557236923775769,-0.204008684855993,0.131338572969641,-0.0180956196831207,-0.0180956196831207,0.021999043519847,-0.0350459212528178,-0.140934579439252,-0.0728473838704425,-0.0681120078258743,-0.101958585477432,0.033448275862069,0.0185546588407924,0.100196721311475,0.092,-0.14,0.0995431265402336,-0.117279387279387,-0.117279387279387,-0.117279387279387,-0.125530212361896,0.0852128808509396,0.131445528344362,0.128423550322384,0.091242287488013,0.0909383361202318,0.0641233766233766,0.223362323964918,0.0794174942704355,0.0674908887658483,0.0732142857142857,-0.131734024844624,0.0653679572386715,0.0626795067470806,0.0224879021874383,-0.0333333333333333,-0.14101254156415,-0.370510423082274,-0.0404662004662005,-0.0585180979394114,-0.0538653201616336,-0.0566534242508529,-0.0517443959549223,-0.0548492441190805
"Destcompl",-0.0289895098535498,-0.0647532072189606,-0.0314198738856273,-0.0793650793650794,-0.0793650793650794,-0.0314198738856273,-0.0411241676459068,-0.0302546024285155,0.1,0.122222222222222,-0.0475483369898406,0.141058227218535,-0.0803777126883579,0.0317763438985919,-0.0177512003876481,-0.0177512003876481,0.029819534411986,-0.0398098078199524,-0.201724137931034,-0.0602374633044897,-0.023528602544996,0.115099671125962,-0.0184615384615385,-0.06997668997669,-0.124488232074439,-0.118773946360153,-0.19,-0.115679941918999,-0.0257641764816189,-0.0257641764816189,-0.0257641764816189,-0.0593591529337382,0.00320722013029705,0.190671506352087,0.196681358568836,0.00547619047619048,-0.0119507101086048,-0.0565217391304348,0.0515379748417249,-0.00697218958088523,-0.0445560821983349,0,-0.0459189202621953,0.0251575007700566,0.0321061315737625,-0.032609956637883,0.0222222222222222,0.0132274730220323,0.112684850075136,0.06409314121236,0.0403846086909897,0.0584876173600361,0.0360218639353786,0.0353361838839741,0.15935086208718
"Patched",-0.0985347985347985,-0.15,-0.3,-0.2,-0.1,-0.2,-0.2,-0.2,0,0,-0.208333333333333,0.214285714285714,-0.197849462365591,0.183333333333333,-0.0166666666666667,-0.0166666666666667,-0.0111111111111111,-0.08,-0.4,-0.00615384615384615,-0.06,0.188333333333333,-0.1,0,-0.133333333333333,-0.1,-0.3,-0.213333333333333,0.0307692307692308,0.0307692307692308,0.0307692307692308,0.0745192307692308,0.0743589743589744,0.46,0.46,0.0833333333333333,0.103333333333333,0.1,0.222857142857143,0.05,0.15,0,-0.0740318230852211,0.16021164021164,0.245454545454545,0.0535064935064935,0.1,0.0741218637992832,0.197670498084291,0.25,0.168446601941748,0.15,0.183333333333333,0.275,0.341558441558442
"Frizzled",0.0665726227795193,-0.0328947368421053,0.025,0.1,0,0.025,-0.107142857142857,-0.107142857142857,-0.1,-0.1,0.155742296918768,-0.136805555555556,0.158247066942719,-0.103030303030303,-0.0147889824850491,-0.0147889824850491,0.0369747899159664,0.0851219282553432,0.346666666666667,0.0791285403050109,0.130980392156863,-0.0271819578271191,0.133333333333333,0.113333333333333,0.0227272727272727,0.05,0.366666666666667,0.0465367965367965,0.140943267259057,0.140943267259057,0.140943267259057,0.108659802692128,-0.00330605564648118,-0.329275362318841,-0.305465838509317,0.00964023057046313,-0.021200890924864,0.1,-0.143095238095238,0.1125,0.09375,0.2,0.162047636339532,0.0323655674390968,0.116946778711485,0.0046632306419706,-0.1,0.0954371805219263,0.0874279342978353,0.0328947368421053,0.0299130276021179,0.048008265697356,0.0221804511278196,0.0221804511278196,-0.0377730796335448
"TGF",-0.359863945578231,-0.206666666666667,-0.171428571428571,-0.1,-0.1,-0.166666666666667,-0.29,-0.3,-0.2,-0.2,0.072962962962963,-0.0935485491519974,0.0407628734901462,0.05,-0.0140605136028477,-0.0140605136028477,0.0140605136028477,-0.0198447204968944,0.186666666666667,0.0460651629072682,0.0927318295739349,-0.0904885057471264,0.133333333333333,0.119047619047619,0.113333333333333,0.18,0.22,0.102988505747126,0.0589285714285714,0.0589285714285714,0.0589285714285714,0.0517857142857143,0.105738233397808,-0.12,-0.178928571428571,0.129090909090909,0.109736070381232,0.275,0.0493506493506493,0.232142857142857,0.232142857142857,0.3,0.13511079292052,0.236935444280805,0.303793103448276,0.16557130165297,0,0.21850317234415,0.145480707879243,0.211428571428571,0.234837651590383,0.240579278384641,0.227421383647799,0.232183288409704,0.255864197530864
