"Network","JSD"
"ZEB1_CLDN7_2_0",0.221681509017029
"ZEB1_CLDN7_2_1",0.7034
"ZEB1_GRHL2_2_0",0.0847839059472882
"ZEB1_GRHL2_2_1",0.0877774793319053
"ZEB1_miR-141_2_0",0.177768929080101
"ZEB1_miR-141_2_1",0.684266666666667
"ZEB1_miR-200a_2_0",0.0106292009419804
"ZEB1_miR-200a_2_1",0.222873534743525
"ZEB1_miR-200b_2_0",0.0120322941103753
"ZEB1_miR-200b_2_1",0.0458043125985117
"ZEB1_miR-200c_2_0",0.0101601107707664
"ZEB1_miR-200c_2_1",0.225930264087222
"ZEB1_miR-34a_2_0",0.0161743187373708
"ZEB1_miR-34a_2_1",0.151534501685124
"ZEB1_OVOL2_2_0",0.131813701020403
"ZEB1_OVOL2_2_1",0.509183333333333
"ZEB1_VIM_1_0",0.0177436088710554
"ZEB1_VIM_1_2",0.0188888344850114
"ZEB1_ZEB1_1_0",0.00266267421578742
"ZEB1_ZEB1_1_2",0.0107453638897615
"ZEB2_CDH1_2_0",0.00219397791400358
"ZEB2_CDH1_2_1",0.0020920941884328
"ZEB2_miR-200a_2_0",0.00462703436118452
"ZEB2_miR-200a_2_1",0.140268163408168
"ZEB2_miR-200b_2_0",0.0197686717025506
"ZEB2_miR-200b_2_1",0.0710094344142065
"ZEB2_miR-200c_2_0",0.0053426879524959
"ZEB2_miR-200c_2_1",0.138806377682311
"ZEB2_VIM_1_0",0.0187863258539192
"ZEB2_VIM_1_2",0.0236498138470526
"ZEB2_ZEB2_1_0",0.00285476439971993
"ZEB2_ZEB2_1_2",0.0110601472786294
