"Network","JSD"
"miR-9_ZEB2_2_1",0.0129106283614359
"SNAI1_CDH1_2_0",0.000607540475105178
"SNAI1_CDH1_2_1",0.000375695331460779
"SNAI1_FOXC2_1_0",0.0236614926901729
"SNAI1_FOXC2_1_2",0.0657845527506735
"SNAI1_miR-101_2_0",0.000781886195989319
"SNAI1_miR-101_2_1",0.261344697537499
"SNAI1_miR-34a_2_0",0.0200303552165148
"SNAI1_miR-34a_2_1",0.204363895906702
"SNAI1_SNAI1_2_0",0.000260611633375901
"SNAI1_SNAI1_2_1",0.00860305365400326
"SNAI1_SNAI2_1_0",0.0301017465107074
"SNAI1_SNAI2_1_2",0.0367611481291714
"SNAI1_TWIST1_1_0",0.018520277915003
"SNAI1_TWIST1_1_2",0.0659688371960959
"SNAI1_VIM_1_0",0.0221772974513914
"SNAI1_VIM_1_2",0.0444817133265258
"SNAI1_ZEB1_1_0",0.0223758370924067
"SNAI1_ZEB1_1_2",0.0243610260838011
"SNAI1_ZEB2_1_0",0.0148758916515082
"SNAI1_ZEB2_1_2",0.0176855663484658
"SNAI2_CDH1_2_0",0.000384641933579931
"SNAI2_CDH1_2_1",0.00032902608765395
"SNAI2_miR-101_2_0",0.000486726421997223
"SNAI2_miR-101_2_1",0.205739776393668
"SNAI2_miR-200b_2_0",0.0186633453619082
"SNAI2_miR-200b_2_1",0.0300744711157645
"SNAI2_SNAI2_1_0",0.000472884021156484
"SNAI2_SNAI2_1_2",0.000255578893277619
"SNAI2_TWIST2_1_0",0.0081308755911397
"SNAI2_TWIST2_1_2",0.17426887593312
"SNAI2_VIM_1_0",0.0223745751074652
"SNAI2_VIM_1_2",0.0441561158065922
"TCF3_CDH1_2_0",0.000423896549902136
"TCF3_CDH1_2_1",0.000441919582091234
"TGF-beta_GSC_1_0",0.192599398923684
"TGF-beta_GSC_1_2",0.99955
"TGF-beta_SNAI1_1_0",0.001513518039763
"TGF-beta_SNAI1_1_2",0.0144546649318065
"TGF-beta_SNAI2_1_0",0.0263144927443592
"TGF-beta_SNAI2_1_2",0.0343029105833826
"TWIST1_CDH1_2_0",0.00051331233039162
"TWIST1_CDH1_2_1",0.000447271190610226
"TWIST1_FOXC2_1_0",0.0192275868484253
"TWIST1_FOXC2_1_2",0.0641068830346866
"TWIST1_SNAI1_1_0",0.0163633581095983
"TWIST1_SNAI1_1_2",0.0212988322386235
"TWIST1_SNAI2_1_0",0.0300079745894496
"TWIST1_SNAI2_1_2",0.0311189108429689
"TWIST1_TCF3_1_0",0.310568938712096
"TWIST1_TCF3_1_2",1
"TWIST1_VIM_1_0",0.0181129401033494
"TWIST1_VIM_1_2",0.0441528496315869
"TWIST1_ZEB1_1_0",0.0199598761220698
"TWIST1_ZEB1_1_2",0.0215879516993405
"TWIST1_ZEB2_1_0",0.0145151630456528
"TWIST1_ZEB2_1_2",0.0152145575052956
"TWIST2_CDH1_2_0",0.000407827022219691
"TWIST2_CDH1_2_1",0.000500243759112172
"TWIST2_SNAI1_1_0",0.0169365423288674
"TWIST2_SNAI1_1_2",0.0225004556989697
"TWIST2_SNAI2_1_0",0.00372088838634353
"TWIST2_SNAI2_1_2",0.00479758197107073
"TWIST2_TWIST1_1_0",0.00947172281293568
"TWIST2_TWIST1_1_2",0.0506823646314806
"TWIST2_ZEB1_1_0",0.0184438161076578
"TWIST2_ZEB1_1_2",0.021159902598433
"TWIST2_ZEB2_1_0",0.015000052988048
"TWIST2_ZEB2_1_2",0.0182080158236718
"wild",0
"ZEB1_CDH1_2_0",0.000397521117180335
"ZEB1_CDH1_2_1",0.000376625674560391
"ZEB1_miR-141_2_0",0.244451696928907
"ZEB1_miR-141_2_1",1
"ZEB1_miR-200a_2_0",0.00238528404545846
"ZEB1_miR-200a_2_1",0.272625148091158
"ZEB1_miR-200b_2_0",0.0117915185690571
"ZEB1_miR-200b_2_1",0.0517569060112217
"ZEB1_miR-200c_2_0",0.00262507359731292
"ZEB1_miR-200c_2_1",0.271464746403905
"ZEB1_miR-34a_2_0",0.00983286043699997
"ZEB1_miR-34a_2_1",0.17087334921128
"ZEB1_VIM_1_0",0.000399301562037977
"ZEB1_VIM_1_2",0.000267716891660899
"ZEB1_ZEB1_1_0",0.00038790424345068
"ZEB1_ZEB1_1_2",0.0206880905298129
"ZEB2_CDH1_2_0",0.000331871678638737
"ZEB2_CDH1_2_1",0.000436871570681714
"ZEB2_miR-200a_2_0",0.00371336514847914
"ZEB2_miR-200a_2_1",0.220074644364583
"ZEB2_miR-200b_2_0",0.00672010655320549
"ZEB2_miR-200b_2_1",0.038502625257455
"ZEB2_miR-200c_2_0",0.00413349596328431
"ZEB2_miR-200c_2_1",0.220547739274965
"ZEB2_VIM_1_0",0.000423719453943625
"ZEB2_VIM_1_2",0.000257735516563727
"ZEB2_ZEB2_1_0",0.000360643922850418
"ZEB2_ZEB2_1_2",0.0104764994255904
