Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_40,0.7482666666666666,0.1875,0.375,0.27933541666666667,2.6242101216566596,18.182460962752682,1.3311491595653022,-0.18839603482261763,-0.043349165774866326,0.933013298311933,0.383238923567645,-8.046213492615909
rand_41,NA,NA,NA,NA,2.3846501717815554,12.034208471221579,3.028283693216405,-1.3803818580469496,-0.46756192796988605,2.065557706017213,0.5,-10
rand_42,NA,NA,NA,NA,4.431567881713651,17.359931310841723,2.0077797711064878,-0.4420915952381986,-0.07165167212437455,1.136813231969821,0.5,-9.609399524845127
rand_43,0.49496666666666667,0.25,0.25,0.25,6.094430594806477,8.716357100833964,2.0506734684591357,-0.9984371484029975,-0.6280590684208209,1.0713149663527923,0.425952880611336,-10
rand_44,0.7183,0.25,0.375,0.26879583333333334,5.693654596069855,8.088490788471349,2.262572720400493,-0.8958906293177957,-0.7257398056516903,1.6180667457146427,0.223585125438166,-9.398621512968074
rand_45,0.5006666666666667,0.1875,0.25,0.2153625,0,29.405956481848364,1.2942025434726643,-0.04065854024174475,-0.029684496492007547,0.6481999264973736,0.270334278377888,-10
rand_46,NA,NA,NA,NA,2.630865394270967,9.228152490428084,1.0039084660884647,-0.8035209134140134,-0.0707004678120361,0.9380330340178603,0.5,-10
rand_47,0.7257333333333332,0.1875,0.4375,0.26897916666666666,4.722246575049995,11.947627993097253,2.4203064762490696,-0.881127701972712,-0.5324706217747415,1.7253130962676284,0.134981003064579,-10
rand_48,0.6030666666666666,0.25,0.25,0.25,3.4764101333830486,10.277799082876218,2.1417566896859452,-0.8082934028485597,-0.6109021759544903,1.6049212451845405,0.302977805312734,-9.999971655815248
rand_49,NA,NA,NA,NA,1.6542917222235112,9.063532544365348,1.4845319293432682,-0.7545064489922134,-0.15735987092443496,1.3927502567687473,0.5,-10
rand_5,NA,NA,NA,NA,0.2356813757041878,23.967674390333364,1.9018469920310468,-0.9899246095938973,-0.03833350914335531,1.576448494258527,0.5,-9.348137501589303
rand_50,0.7354666666666667,0.1875,0.4375,0.27210625,1.5361853160938659,15.103787955561476,1.811539548637955,-0.6977677929497362,-0.23149541921508318,1.1592947023098175,0.140611740470849,-10
rand_51,0.6877,0.25,0.4375,0.28315,3.9854878428468816,16.94040040633995,1.7687920018034116,-0.2323496296622974,-0.12241608371507973,1.4931105463530843,0.241034679192908,-10.000000792643272
rand_52,0.4963666666666666,0.1875,0.25,0.21388958333333333,5.9748546532760365,17.670425970398544,2.3533930621742303,-0.6131819699372751,-0.21211262655447152,1.9155264783980677,0.272885711961845,-10
rand_53,0.7382333333333333,0.25,0.375,0.2749583333333333,4.92218984847576,4.288366485507549,1.319989236961083,-0.715257407816707,-0.3104700364280556,0.8624898869307694,0.216614684738336,-9.201353722344393
rand_54,0.4965333333333334,0.25,0.25,0.25,5.5558615109095175,8.069867668148955,1.745136768807111,-0.6561365170610651,-0.5258614424261343,1.3050087008648632,0.424961681185665,-10
rand_55,0.5011,0.1875,0.25,0.21288125,2.513969806936256,6.368291940735667,1.4969637174516515,-0.8020085944820683,-0.24154037433422015,1.4545552360708853,0.27496302877344,-10
rand_56,0.6405,0.25,0.25,0.25,4.19384091208478,12.16867035130862,1.2496287477474108,-0.24316805615532797,-0.14267339274613766,0.8312723701677781,0.313920033114905,-10.000006761221663
rand_57,NA,NA,NA,NA,4.456884118738989,11.999307569107035,1.9683054390299122,-1.1110389486539676,-0.3005709990534825,1.5369452456539676,0.5,-10
rand_58,0.5905666666666666,0.1875,0.25,0.21911874999999997,0,19.986121724495874,1.757949755028052,-0.24607741768431696,-0.18703710393815173,1.4984843239242833,0.152259242394028,-10
rand_59,NA,NA,NA,NA,3.690688540635807,9.732134344702827,2.9215752601635496,-1.493326431152492,-0.6114966871034299,2.2329989731455657,0.5,-9.313097007376225
rand_6,0.5008666666666667,0.1875,0.3125,0.23923333333333335,0,27.065821830775704,2.830934464463562,-0.4484864089880261,-0.0995626676523767,2.369361737711571,0.624532590388878,-8.344691085226689
rand_60,0.6392,0.25,0.25,0.25,6.415446405733164,9.541916160453274,1.9679451224086841,-0.4610761987392405,-0.3748006632067405,1.5573276649024894,0.309889924314018,-9.999992934246112
rand_61,0.5046999999999999,0.25,0.25,0.25,4.608643062595777,17.9264137530665,1.5048838034713694,-0.17746953422511155,-0.06032432277819845,1.2806407683269276,0.456342341584935,-10
rand_62,0.49826666666666664,0.1875,0.25,0.2138958333333333,7.29130763263843,9.762732043871067,1.0447007102090617,-0.14453894668612494,-0.14107224440996555,0.8093659731828703,0.272876894040074,-10
rand_63,NA,NA,NA,NA,4.330659579886893,5.350410041586702,0.9651728041317664,-0.8299436544350851,-0.17905133464777712,0.9390496955221618,0.5,-9.005650476897687
rand_64,NA,NA,NA,NA,0.21794646875659066,20.978538082154447,1.710069465646448,-1.0078099679836905,-0.00790676931766489,0.8505816172709162,0.5,-10
rand_65,NA,NA,NA,NA,0.7692076347072382,10.981798679381203,1.9415407328800283,-1.067996003737507,-0.1170778001501278,1.3899282987119779,0.5,-9.632209691737113
rand_66,0.6044666666666667,0.1875,0.25,0.21858541666666667,0.8271809739230032,11.168628873841214,1.9475881323582405,-1.311271067642056,-0.6227781437326431,1.1956954708911993,0.154118297997841,-10
rand_67,0.49760000000000004,0.1875,0.25,0.21571458333333332,0.6815912526497777,22.09024793068682,2.096174481445308,-0.3295481975602187,-0.17788208283252863,1.3209502145621492,0.269839034920609,-10
rand_68,0.5013666666666667,0.1875,0.3125,0.23749583333333332,3.9484133794358316,16.82373786628072,2.0980726836310435,-0.4170489449594137,-0.10012111707076213,1.536005198928715,0.620896439151999,-8.400254964594296
rand_69,0.49770000000000003,0.25,0.25,0.25,4.057445838723567,8.782472540574844,1.8276506563186308,-0.9122449087519172,-0.3404417817718039,1.0897698733941905,0.444498214121231,-10
rand_7,NA,NA,NA,NA,4.715519742159444,13.342478134127166,1.7002613310380366,-0.7171121964127257,-0.1346367123618898,1.447584932411602,0.5,-9.28384277582503
rand_70,NA,NA,NA,NA,1.4411912502471889,11.394603727511711,2.4651507161612822,-1.1174360120571323,-0.12125596665371652,2.0577900244293956,0.5,-9.666272179854314
rand_71,0.6963333333333332,0.1875,0.4375,0.26699375,0,25.23506847893642,1.869440410661258,-0.43859141969501414,-0.017608846678819758,1.31089184705502,0.128725884372656,-10
rand_72,NA,NA,NA,NA,4.414782865546616,9.268518755702978,1.108128554311709,-0.5579024865494485,-0.09816012923130366,0.8225224789060122,0.5,-9.452517569474299
rand_73,NA,NA,NA,NA,0.9712675721599917,15.540945041706767,2.7810706155508282,-1.0966241917104593,-0.20696357946656796,2.0593887268512767,0.5,-9.655019316379095
rand_74,NA,NA,NA,NA,4.936450027935195,16.167742716597353,1.7345461053658981,-0.9607875974441479,-0.0372628704983659,1.157217145646307,0.5,-9.670622554813885
rand_75,NA,NA,NA,NA,4.72558513028896,9.180486880982055,1.7860002872068783,-0.9877576635828395,-0.21794413443856903,0.9035942239786093,0.5,-7.975545627773723
rand_76,0.6995666666666668,0.1875,0.4375,0.2593104166666667,0.5446488509895344,13.49920530643691,1.7121382189187517,-0.4819404193679348,-0.02463784484507651,1.5896788376557276,0.124680064113018,-10
rand_77,NA,NA,NA,NA,0.8424792821755974,23.54168530002317,1.6670270520869312,-0.5882377153926539,-0.015247521978085446,0.833838552948148,0.5,-9.86112146065647
rand_78,NA,NA,NA,NA,3.33655231203911,8.954516345356996,0.8468796375578997,-0.3853743883953098,-0.03857423702765786,0.8076648014667036,0.5,-9.673554610884464
rand_79,NA,NA,NA,NA,0.21755101931728923,20.50105616769371,1.5449950524817382,-0.870243353593943,-0.0035800737475698502,1.109377014676228,0.5,-9.58422047316017
rand_8,NA,NA,NA,NA,1.1472292199854268,6.513254465726358,1.1931107968217174,-0.9412020778296305,-0.15118604427632099,1.1712165659332732,0.5,-9.661722238148739
rand_80,0.7561333333333333,0.25,0.375,0.28102916666666666,4.393804227317013,9.098492306007923,2.1306217675901182,-0.7815789208488637,-0.3697728036509365,1.5867394181114893,0.213899178852997,-9.00705566509835
rand_81,0.4986333333333333,0.1875,0.25,0.21315416666666667,3.3643864827171504,11.752177302312809,2.76492363400361,-1.164466437979545,-0.3280700458911651,1.9606700182331276,0.274372605183706,-10
rand_82,NA,NA,NA,NA,0.8031003623711351,21.85489854223549,1.918243644656039,-0.9796745226667438,-0.04636474703604141,1.2381874189093105,0.5,-8.749886165093834
rand_83,NA,NA,NA,NA,0,28.223031822785543,1.4266777291227144,-0.42238555126919586,-0.003303930341824346,0.9712223049410577,0.5,-10
rand_84,0.4968666666666666,0.1875,0.25,0.2238,2.96855025426204,19.221143538274415,1.952780624889273,-0.24094999030927064,-0.15899706284564763,1.0947807523122797,0.193246261508485,-10.000000704170581
rand_85,0.49496666666666667,0.25,0.25,0.25,2.977127694659942,3.9634233811315953,1.405993450200027,-0.8695226076505873,-0.31834722158380546,1.3778325161389924,0.451929758717735,-10
rand_86,0.6464,0.1875,0.25,0.21877916666666666,0,23.572390991165395,2.099425820236339,-0.32683739117076305,-0.01954378589874072,1.6155906349853186,0.165910875048307,-10
rand_87,0.7494333333333333,0.1875,0.4375,0.25547916666666665,3.827619220838047,15.506494809245845,1.9320046546480936,-0.2643056585768427,-0.07198591862802708,1.393344600969435,0.155903386830442,-10
rand_88,NA,NA,NA,NA,6.8449998492501205,15.045091690917904,2.3850190018001562,-0.7271430565901653,-0.06761328781168126,1.5076012891528983,0.5,-9.198057545289364
rand_89,0.5030666666666667,0.1875,0.25,0.21619791666666666,0,22.727274807030497,2.030101090718303,-0.3113639703490641,-0.11033351018150998,1.501408572919105,0.269155919318855,-10
rand_9,0.5046666666666666,0.25,0.25,0.25,2.5214339405801276,10.948409995646285,2.749243799537314,-1.4255664966864188,-0.7340644895920001,2.238300403976499,0.456120902969888,-10.000000000000004
rand_90,NA,NA,NA,NA,0.6084872120172395,13.59710124040982,1.1942431618306482,-0.7602589517798969,-0.05700945388915485,0.7322192421208515,0.5,-10
rand_91,0.6422666666666667,0.25,0.25,0.25,1.1554591554295814,6.080792591543876,0.7210686769643899,-0.7951186630535195,-0.1514603711896664,0.672439293039413,0.31703010297875,-10.000023132858773
rand_92,0.5031333333333333,0.1875,0.1875,0.1875,6.248129472407893,10.892913378864245,2.10386266285795,-0.5759811703283826,-0.47379571382881736,1.6490853339481681,0.538717448525381,-10
rand_93,0.4949,0.25,0.25,0.25,4.121830225073059,3.9655615080462807,0.8228759944422253,-0.30459678464308676,-0.22261184372485054,0.4154025002003785,0.439916454835763,-10
rand_94,NA,NA,NA,NA,4.859348318219737,12.859528459295415,1.367123606285657,-0.6289305586222327,-0.17555617384581718,1.0202999190196225,0.5,-9.671834420658206
rand_95,NA,NA,NA,NA,2.577415522020403,18.351048809346885,1.1828072054542125,-0.4798705628740623,-0.03660123866383975,0.7529847840184187,0.5,-10
rand_96,NA,NA,NA,NA,5.612762748599805,12.013826540736378,2.313269178938705,-0.6070970798942714,-0.3368904618953071,1.9750134107227653,0.5,-9.672658133259478
rand_97,0.6155333333333333,0.1875,0.25,0.22491041666666667,2.428609315632712,10.749942198682279,2.005386763996866,-0.8049061129673339,-0.41525291169964984,1.215108933508215,0.0885914860289132,-9.999994745385733
rand_98,NA,NA,NA,NA,0.29266639927336335,24.18254775001652,1.4070475233350914,-0.6722030968689378,-0.02032514788448206,1.2330810727762436,0.5,-10
rand_99,0.7541666666666667,0.1875,0.4375,0.2815354166666667,3.072202384197998,10.23612283566601,1.9976131829126476,-0.8383890262357331,-0.15481953593722056,1.1871331872847823,0.151158811939926,-10
