"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"MIR-129",0.212216722566291,-0.212216722566291,0.842805297102089,-0.415728472091944,0.212216722566291,-0.0849234368781558,0.212216722566291,-0.212216722566291,-0.212216722566291,0.212216722566291,1,0.212216722566291,0.318282211602797,0.245904156213933,0.212216722566291,-0.540854761129884,-0.291413758992311,-1,-0.336129058677334,-0.212216722566291
"MIR-190",1,-1,0.369412954784831,-0.77242327017709,1,-0.0370103580941503,1,-1,-1,1,0.212216722566291,1,0.791672032032142,0.966315688097545,1,-0.0698751964821831,-0.818540376491218,-0.212216722566291,-0.839995135561059,-1
"MIR-200",0.791672032032142,-0.791672032032142,0.475479815192255,-0.7750258303844,0.791672032032142,-0.146692381978164,0.791672032032142,-0.791672032032142,-0.791672032032142,0.791672032032142,0.318282211602797,0.791672032032142,1,0.82536100478679,0.791672032032142,-0.278201452559494,-0.973131550169309,-0.318282211602797,-0.803702577920278,-0.791672032032142
"MIR-34",0.966315688097545,-0.966315688097545,0.403099459459661,-0.784458537578615,0.966315688097545,-0.070691086825304,0.966315688097545,-0.966315688097545,-0.966315688097545,0.966315688097545,0.245904156213933,0.966315688097545,0.82536100478679,1,0.966315688097545,-0.103559427821836,-0.852229769065345,-0.245904156213932,-0.841600854092561,-0.966315688097545
"MIR-340",1,-1,0.369412954784831,-0.77242327017709,1,-0.0370103580941503,1,-1,-1,1,0.212216722566291,1,0.791672032032142,0.966315688097545,1,-0.0698751964821831,-0.818540376491218,-0.212216722566291,-0.839995135561059,-1
"SNAIL1",-0.0698751964821831,0.0698751964821831,-0.593787381888367,0.297451698996057,-0.0698751964821831,0.544063092015524,-0.0698751964821831,0.0698751964821831,0.0698751964821831,-0.0698751964821831,-0.540854761129884,-0.0698751964821831,-0.278201452559494,-0.103559427821836,-0.0698751964821831,1,0.251334318904262,0.540854761129884,0.229877629487195,0.0698751964821831
"TGFB",-0.818540376491218,0.818540376491218,-0.44861181128696,0.772618795827174,-0.818540376491218,0.119826029793641,-0.818540376491218,0.818540376491218,0.818540376491218,-0.818540376491218,-0.291413758992311,-0.818540376491218,-0.973131550169309,-0.852229769065345,-0.818540376491218,0.251334318904262,1,0.291413758992311,0.809316931649634,0.818540376491218
"TWIST1",-0.212216722566291,0.212216722566291,-0.842805297102089,0.415728472091944,-0.212216722566291,0.0849234368781558,-0.212216722566291,0.212216722566291,0.212216722566291,-0.212216722566291,-1,-0.212216722566291,-0.318282211602797,-0.245904156213932,-0.212216722566291,0.540854761129884,0.291413758992311,1,0.336129058677335,0.212216722566291
"VIM",-0.839995135561059,0.839995135561059,-0.493325290895874,0.920399853165688,-0.839995135561059,0.157313519655647,-0.839995135561059,0.839995135561059,0.839995135561059,-0.839995135561059,-0.336129058677334,-0.839995135561059,-0.803702577920278,-0.841600854092561,-0.839995135561059,0.229877629487195,0.809316931649634,0.336129058677335,1,0.839995135561059
"ZEB1",-1,1,-0.369412954784831,0.77242327017709,-1,0.0370103580941503,-1,1,1,-1,-0.212216722566291,-1,-0.791672032032142,-0.966315688097545,-1,0.0698751964821831,0.818540376491218,0.212216722566291,0.839995135561059,1
